ID,Author,*,/,>,<,[,],"""",4,0,5,@,9,1,6,2,),?,.,(,$
19987,"Twain, Mark",0.2180851063829787,0.0821256038647343,0.0,0.0,0.06457831325301204,0.0648282535074988,0.03601080071668307,0.1189516129032258,0.1680071492403932,0.1735159817351598,0.09090909090909093,0.13793103448275865,0.3603322949117341,0.2920792079207921,0.09511568123393314,0.16433566433566435,0.009834205383597049,0.03859973524405875,0.16433566433566435,0.25
20943,"Twain, Mark",0.15957446808510636,0.07004830917874398,0.0,0.0,0.0004819277108433735,0.0004837929366231253,0.007368713251066194,0.024193548387096774,0.009830205540661306,0.02968036529680365,0.09090909090909093,0.013584117032392895,0.050882658359293884,0.01485148514851485,0.010282776349614392,0.009324009324009324,0.003908466242198827,0.005049974434942181,0.009324009324009324,0.029411764705882356
2431,"Twain, Mark",0.10106382978723404,0.0676328502415459,0.0,0.0,0.0,0.0,0.007217301334948393,0.042338709677419366,0.021447721179624662,0.08904109589041095,0.1818181818181818,0.02089864158829676,0.10072689511941847,0.06683168316831682,0.029562982005141382,0.03613053613053613,0.00460190380129862,0.006632906782094654,0.03613053613053613,0.029411764705882356
245,"Twain, Mark",0.05319148936170212,0.05555555555555555,0.0,0.0,0.013493975903614458,0.013546202225447508,0.005047063870593282,0.12096774193548387,0.17962466487935655,0.17123287671232876,0.09090909090909093,0.026123301985370957,0.22533748701973003,0.1386138613861386,0.13496143958868892,0.12820512820512822,0.02313559856269306,0.04814635820498273,0.12820512820512822,0.5588235294117647
2461,"Lytton, Edward Bulwer Lytton, Baron",0.10638297872340424,0.05797101449275361,0.0,0.0,0.08578313253012047,0.05805515239477504,0.0012617659676483206,0.024193548387096774,0.004468275245755139,0.0228310502283105,0.09090909090909093,0.002089864158829677,0.04776739356178609,0.02475247524752475,0.010282776349614392,0.02097902097902098,0.015066506965895482,0.011248625440384385,0.02097902097902098,0.029411764705882356
2572,"Twain, Mark",0.06382978723404256,0.05797101449275361,0.0,0.0,0.0019277108433734935,0.0019351717464925011,0.0012112953289423881,0.016129032258064516,0.0008936550491510271,0.0319634703196347,0.09090909090909093,0.0,0.03946002076843198,0.012376237623762377,0.011568123393316195,0.0069930069930069965,0.0006934375590997919,0.0013027673299573453,0.0069930069930069965,0.029411764705882356
2664,"Lytton, Edward Bulwer Lytton, Baron",0.10106382978723404,0.05797101449275361,0.0,0.0,0.0004819277108433735,0.0004837929366231253,0.1091679915209327,0.07056451612903226,0.012511170688114387,0.06621004566210045,0.09090909090909093,0.011494252873563218,0.09553478712357216,0.08663366336633663,0.033419023136246784,0.31701631701631705,0.058437874298682475,0.045680906053665614,0.3158508158508159,0.029411764705882356
26905,"Parker, Gilbert",0.5585106382978724,0.07004830917874398,0.0,0.0,0.009156626506024095,0.009192065795839382,0.09003961945138418,0.034274193548387094,0.012511170688114387,0.0502283105022831,0.09090909090909093,0.013584117032392895,0.06230529595015576,0.04702970297029703,0.02570694087403599,0.00815850815850816,0.03876946353148837,0.04116324515139417,0.00815850815850816,0.044117647058823525
2874,"Twain, Mark",0.05319148936170212,0.05797101449275361,0.0,0.0,0.0004819277108433735,0.0004837929366231253,0.04474222121280945,0.05040322580645161,0.01161751563896336,0.0410958904109589,0.09090909090909093,0.009404388714733545,0.08826583592938733,0.0396039603960396,0.06041131105398456,0.017482517482517484,0.02622454768959213,0.02207700335497608,0.017482517482517484,0.029411764705882356
2875,"Twain, Mark",0.05319148936170212,0.05797101449275361,0.0,0.0,0.0,0.0,0.037095919448860634,0.07258064516129033,0.02055406613047364,0.05707762557077625,0.09090909090909093,0.015673981191222573,0.11838006230529595,0.04207920792079208,0.07840616966580975,0.046620046620046623,0.022820399672193157,0.02182485483950047,0.046620046620046623,0.029411764705882356
2895,"Twain, Mark",0.05319148936170212,0.07971014492753624,0.0,0.0,0.009638554216867469,0.009675858732462506,0.049006990183460775,0.3548387096774194,1.0,0.6050228310502282,0.09090909090909093,0.12748171368861025,0.501557632398754,0.35148514851485146,0.3676092544987146,0.14918414918414918,0.019668410767194097,0.0692988170032149,0.15034965034965034,1.0
4401,"Meredith, George",0.2819148936170213,0.05072463768115942,0.011363636363636364,0.010683760683760684,0.00867469879518072,0.008708272859216255,0.0007065889418830598,0.03024193548387096,0.04021447721179625,0.01598173515981735,0.4545454545454545,0.01044932079414838,0.021806853582554516,0.012376237623762377,0.016709511568123392,0.00815850815850816,0.012166677173296348,0.004727784665167784,0.00815850815850816,0.014705882352941175
4402,"Meredith, George",0.2819148936170213,0.05072463768115942,0.011363636363636364,0.010683760683760684,0.00867469879518072,0.008708272859216255,0.0009084714967067908,0.03024193548387096,0.04021447721179625,0.01598173515981735,0.4545454545454545,0.01044932079414838,0.014537902388369675,0.012376237623762377,0.026992287917737792,0.005827505827505828,0.0054844606946983536,0.0025495016564756642,0.005827505827505828,0.014705882352941175
4403,"Meredith, George",0.2819148936170213,0.05072463768115942,0.011363636363636364,0.010683760683760684,0.00867469879518072,0.008708272859216255,0.000858000858000858,0.03024193548387096,0.04021447721179625,0.01598173515981735,0.4545454545454545,0.011494252873563218,0.014537902388369675,0.012376237623762377,0.016709511568123392,0.005827505827505828,0.00579965958519826,0.00330594720290251,0.005827505827505828,0.014705882352941175
4404,"Meredith, George",0.2819148936170213,0.05072463768115942,0.011363636363636364,0.010683760683760684,0.00867469879518072,0.008708272859216255,0.002069296186943245,0.04435483870967742,0.04110813226094727,0.01598173515981735,0.4545454545454545,0.01044932079414838,0.015576323987538944,0.012376237623762377,0.016709511568123392,0.004662004662004664,0.008636449599697409,0.003214893572314093,0.004662004662004664,0.014705882352941175
4405,"Meredith, George",0.05319148936170212,0.06038647342995169,0.0,0.0,0.0,0.0,0.0032805915158856326,0.034274193548387094,0.0062555853440571935,0.0273972602739726,0.09090909090909093,0.003134796238244515,0.04153686396677049,0.01485148514851485,0.0,0.009324009324009324,0.031582928828090516,0.014904778914780804,0.009324009324009324,0.029411764705882356
4406,"Meredith, George",0.276595744680851,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.00867469879518072,0.008708272859216255,0.02303984656925833,0.03024193548387096,0.04110813226094727,0.0182648401826484,0.2727272727272727,0.008359456635318705,0.02388369678089304,0.0198019801980198,0.02056555269922879,0.01282051282051282,0.009519006493097143,0.010450155141378271,0.01282051282051282,0.014705882352941175
4407,"Meredith, George",0.276595744680851,0.04830917874396135,0.011363636363636364,0.010683760683760684,0.00867469879518072,0.008708272859216255,0.02849067554949908,0.03024193548387096,0.04021447721179625,0.0182648401826484,0.4545454545454545,0.008359456635318705,0.013499480789200416,0.012376237623762377,0.023136246786632387,0.016317016317016316,0.011914518060896426,0.010534204646536809,0.016317016317016316,0.014705882352941175
4408,"Meredith, George",0.276595744680851,0.04830917874396135,0.011363636363636364,0.010683760683760684,0.00867469879518072,0.008708272859216255,0.025109142756201575,0.034274193548387094,0.04021447721179625,0.02054794520547945,0.4545454545454545,0.008359456635318705,0.013499480789200416,0.012376237623762377,0.016709511568123392,0.017482517482517484,0.01386875118199584,0.009728730222100815,0.017482517482517484,0.014705882352941175
4409,"Meredith, George",0.276595744680851,0.04830917874396135,0.011363636363636364,0.010683760683760684,0.00867469879518072,0.008708272859216255,0.03121609003961945,0.040322580645161296,0.04021447721179625,0.02054794520547945,0.4545454545454545,0.011494252873563218,0.013499480789200416,0.012376237623762377,0.016709511568123392,0.02331002331002331,0.01431002962869571,0.012873582540116129,0.02331002331002331,0.014705882352941175
4410,"Meredith, George",0.276595744680851,0.04830917874396135,0.011363636363636364,0.010683760683760684,0.00867469879518072,0.008708272859216255,0.037196860726272485,0.03024193548387096,0.04021447721179625,0.02968036529680365,0.4545454545454545,0.008359456635318705,0.016614745586708203,0.01485148514851485,0.016709511568123392,0.0069930069930069965,0.01985753010149404,0.015500129576320453,0.0069930069930069965,0.014705882352941175
4411,"Meredith, George",0.2819148936170213,0.04830917874396135,0.011363636363636364,0.010683760683760684,0.00867469879518072,0.008708272859216255,0.03474903474903475,0.03024193548387096,0.03753351206434316,0.0182648401826484,0.4545454545454545,0.008359456635318705,0.01973001038421599,0.02475247524752475,0.016709511568123392,0.004662004662004664,0.017588098089894724,0.01531101818971374,0.004662004662004664,0.014705882352941175
4412,"Meredith, George",0.05319148936170212,0.05797101449275361,0.0,0.0,0.0,0.0,0.1781361193125899,0.036290322580645164,0.0035746201966041094,0.0228310502283105,0.09090909090909093,0.002089864158829677,0.04569055036344755,0.017326732673267325,0.007712082262210797,0.057109557109557126,0.0863014562188741,0.07537839787634917,0.057109557109557126,0.029411764705882356
4413,"Meredith, George",0.25531914893617025,0.04830917874396135,0.011363636363636364,0.010683760683760684,0.00867469879518072,0.008708272859216255,0.025941908294849467,0.034274193548387094,0.03663985701519214,0.0182648401826484,0.4545454545454545,0.008359456635318705,0.020768431983385245,0.01485148514851485,0.01799485861182519,0.016317016317016316,0.01103196116749669,0.01173191009504598,0.016317016317016316,0.014705882352941175
4414,"Meredith, George",0.25531914893617025,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.00867469879518072,0.008708272859216255,0.031947914300855466,0.03830645161290322,0.03753351206434316,0.02054794520547945,0.2727272727272727,0.009404388714733545,0.015576323987538944,0.012376237623762377,0.026992287917737792,0.033799533799533814,0.016705541196494988,0.011213604813234994,0.033799533799533814,0.014705882352941175
4415,"Meredith, George",0.25531914893617025,0.04830917874396135,0.011363636363636364,0.010683760683760684,0.00867469879518072,0.008708272859216255,0.033512504100739395,0.03225806451612903,0.03663985701519214,0.0228310502283105,0.4545454545454545,0.007314524555903867,0.014537902388369675,0.012376237623762377,0.01799485861182519,0.03962703962703963,0.017714177646094686,0.011991062735951474,0.03962703962703963,0.014705882352941175
4416,"Meredith, George",0.25531914893617025,0.04830917874396135,0.011363636363636364,0.010683760683760684,0.00867469879518072,0.008708272859216255,0.032881621116915234,0.042338709677419366,0.03663985701519214,0.01598173515981735,0.4545454545454545,0.007314524555903867,0.013499480789200416,0.0198019801980198,0.02056555269922879,0.04428904428904429,0.0139948307381958,0.0120470957393905,0.04428904428904429,0.014705882352941175
4417,"Meredith, George",0.25531914893617025,0.04830917874396135,0.011363636363636364,0.010683760683760684,0.00867469879518072,0.008708272859216255,0.030585207055795288,0.034274193548387094,0.03663985701519214,0.0273972602739726,0.4545454545454545,0.007314524555903867,0.015576323987538944,0.012376237623762377,0.02056555269922879,0.03263403263403264,0.013175313622896048,0.011157571809795968,0.03263403263403264,0.014705882352941175
4418,"Meredith, George",0.25531914893617025,0.04830917874396135,0.011363636363636364,0.010683760683760684,0.013493975903614458,0.013546202225447508,0.02316602316602316,0.034274193548387094,0.03663985701519214,0.01598173515981735,0.4545454545454545,0.007314524555903867,0.013499480789200416,0.02475247524752475,0.01799485861182519,0.03496503496503496,0.012923154510496122,0.009700713720381305,0.03496503496503496,0.014705882352941175
4419,"Meredith, George",0.25531914893617025,0.04830917874396135,0.011363636363636364,0.010683760683760684,0.00867469879518072,0.008708272859216255,0.02457920104978929,0.03225806451612903,0.03663985701519214,0.0182648401826484,0.4545454545454545,0.01044932079414838,0.013499480789200416,0.012376237623762377,0.01799485861182519,0.015151515151515155,0.014246989850595726,0.011178584186085605,0.015151515151515155,0.014705882352941175
4420,"Meredith, George",0.05319148936170212,0.05797101449275361,0.0,0.0,0.005301204819277107,0.005321722302854378,0.19915714033361093,0.03830645161290322,0.0062555853440571935,0.02511415525114155,0.09090909090909093,0.003134796238244515,0.0446521287642783,0.0198019801980198,0.016709511568123392,0.18764568764568765,0.09890941183887032,0.07997310415834928,0.18764568764568765,0.029411764705882356
4421,"Meredith, George",0.25,0.04830917874396135,0.011363636363636364,0.010683760683760684,0.00867469879518072,0.008708272859216255,0.03156938451056098,0.03225806451612903,0.03753351206434316,0.0228310502283105,0.4545454545454545,0.007314524555903867,0.02284527518172378,0.012376237623762377,0.023136246786632387,0.015151515151515155,0.01563386496879531,0.01317475993360089,0.015151515151515155,0.014705882352941175
4422,"Meredith, George",0.25,0.04830917874396135,0.011363636363636364,0.010683760683760684,0.00867469879518072,0.008708272859216255,0.037095919448860634,0.03024193548387096,0.03753351206434316,0.01598173515981735,0.4545454545454545,0.007314524555903867,0.01142263759086189,0.012376237623762377,0.03213367609254498,0.015151515151515155,0.014436109184895669,0.012348273132875264,0.015151515151515155,0.014705882352941175
4423,"Meredith, George",0.25,0.04830917874396135,0.011363636363636364,0.010683760683760684,0.00867469879518072,0.008708272859216255,0.03469856411032882,0.03024193548387096,0.03753351206434316,0.01598173515981735,0.4545454545454545,0.008359456635318705,0.01142263759086189,0.012376237623762377,0.021850899742930592,0.022144522144522148,0.01777721742419467,0.014176349870073471,0.022144522144522148,0.014705882352941175
4424,"Meredith, George",0.25,0.04830917874396135,0.011363636363636364,0.010683760683760684,0.00867469879518072,0.008708272859216255,0.03916521563580387,0.046370967741935484,0.03842716711349418,0.01598173515981735,0.4545454545454545,0.007314524555903867,0.01142263759086189,0.012376237623762377,0.02056555269922879,0.00815850815850816,0.019416251654794173,0.01360201158482346,0.00815850815850816,0.014705882352941175
4425,"Meredith, George",0.25,0.04830917874396135,0.011363636363636364,0.010683760683760684,0.00867469879518072,0.008708272859216255,0.033966739849092785,0.03024193548387096,0.03753351206434316,0.03424657534246575,0.4545454545454545,0.007314524555903867,0.012461059190031154,0.012376237623762377,0.02056555269922879,0.022144522144522148,0.016453382084095063,0.013104718679302107,0.022144522144522148,0.014705882352941175
4426,"Meredith, George",0.05319148936170212,0.05797101449275361,0.0,0.0,0.0,0.0,0.17437605672899792,0.036290322580645164,0.002680965147453081,0.02511415525114155,0.09090909090909093,0.0010449320794148377,0.04257528556593977,0.027227722772277228,0.008997429305912595,0.06293706293706294,0.08308642753577508,0.06723960412683071,0.06293706293706294,0.029411764705882356
4427,"Meredith, George",0.276595744680851,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.00867469879518072,0.008708272859216255,0.004542357483533954,0.034274193548387094,0.049151027703306524,0.02511415525114155,0.2727272727272727,0.008359456635318705,0.01973001038421599,0.01485148514851485,0.021850899742930592,0.017482517482517484,0.012923154510496122,0.010758336660292913,0.017482517482517484,0.014705882352941175
4428,"Meredith, George",0.276595744680851,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.00867469879518072,0.008708272859216255,0.0016150604385898506,0.03225806451612903,0.03663985701519214,0.01598173515981735,0.2727272727272727,0.007314524555903867,0.01142263759086189,0.012376237623762377,0.026992287917737792,0.01981351981351981,0.013175313622896048,0.00974974259839045,0.01981351981351981,0.014705882352941175
4429,"Meredith, George",0.276595744680851,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.009638554216867469,0.009675858732462506,0.0016150604385898506,0.036290322580645164,0.04378909740840035,0.02054794520547945,0.2727272727272727,0.011494252873563218,0.012461059190031154,0.012376237623762377,0.02056555269922879,0.013986013986013988,0.009834205383597049,0.008888235170515433,0.013986013986013988,0.014705882352941175
4430,"Meredith, George",0.276595744680851,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.00867469879518072,0.008708272859216255,0.001110354051530522,0.042338709677419366,0.0580875781948168,0.01598173515981735,0.2727272727272727,0.007314524555903867,0.015576323987538944,0.01485148514851485,0.016709511568123392,0.00815850815850816,0.014373069406795688,0.010268047880201437,0.00815850815850816,0.014705882352941175
4431,"Meredith, George",0.276595744680851,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.00867469879518072,0.008708272859216255,0.0018674136321195146,0.03024193548387096,0.03932082216264522,0.02968036529680365,0.2727272727272727,0.007314524555903867,0.014537902388369675,0.012376237623762377,0.016709511568123392,0.01165501165501166,0.017209859421294837,0.012698479404369172,0.01165501165501166,0.014705882352941175
4432,"Meredith, George",0.276595744680851,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.00867469879518072,0.008708272859216255,0.0009084714967067908,0.03024193548387096,0.03753351206434316,0.01598173515981735,0.2727272727272727,0.007314524555903867,0.01142263759086189,0.02475247524752475,0.02056555269922879,0.0069930069930069965,0.015444745634495362,0.009343503323457516,0.0069930069930069965,0.014705882352941175
4433,"Meredith, George",0.276595744680851,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.00867469879518072,0.008708272859216255,0.0006056476644711937,0.03225806451612903,0.03842716711349418,0.01598173515981735,0.2727272727272727,0.01044932079414838,0.013499480789200416,0.012376237623762377,0.016709511568123392,0.01282051282051282,0.015318666078295403,0.011010485175768529,0.01282051282051282,0.014705882352941175
4434,"Meredith, George",0.05319148936170212,0.05797101449275361,0.0,0.0,0.000963855421686747,0.0009675858732462508,0.0099174805057158,0.05645161290322581,0.045576407506702415,0.0319634703196347,0.09090909090909093,0.005224660397074192,0.04984423676012461,0.017326732673267325,0.0025706940874035984,0.061771561771561775,0.09739645716447078,0.07415267592612049,0.061771561771561775,0.029411764705882356
4435,"Meredith, George",0.2393617021276596,0.04830917874396135,0.011363636363636364,0.010683760683760684,0.00867469879518072,0.008708272859216255,0.023014611249905368,0.036290322580645164,0.03663985701519214,0.02511415525114155,0.4545454545454545,0.007314524555903867,0.017653167185877464,0.01485148514851485,0.019280205655526992,0.015151515151515155,0.0116623589484965,0.008839206292506284,0.015151515151515155,0.014705882352941175
4436,"Meredith, George",0.2393617021276596,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.00867469879518072,0.008708272859216255,0.0013627072450601864,0.034274193548387094,0.03663985701519214,0.01598173515981735,0.2727272727272727,0.007314524555903867,0.01142263759086189,0.0198019801980198,0.024421593830334185,0.025641025641025644,0.0093298871587972,0.007949682362911754,0.025641025641025644,0.014705882352941175
4437,"Meredith, George",0.2393617021276596,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.00867469879518072,0.008708272859216255,0.0016150604385898506,0.034274193548387094,0.03663985701519214,0.01598173515981735,0.2727272727272727,0.007314524555903867,0.010384215991692626,0.012376237623762377,0.01799485861182519,0.01981351981351981,0.007249574481497825,0.007823608105173947,0.01981351981351981,0.014705882352941175
4438,"Meredith, George",0.2393617021276596,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.009156626506024095,0.009192065795839382,0.0008075302192949253,0.046370967741935484,0.03663985701519214,0.01598173515981735,0.2727272727272727,0.007314524555903867,0.010384215991692626,0.012376237623762377,0.01799485861182519,0.04195804195804195,0.005925739141398222,0.009805775601829476,0.04195804195804195,0.014705882352941175
4439,"Meredith, George",0.2393617021276596,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.00867469879518072,0.008708272859216255,0.016276780982663334,0.034274193548387094,0.03663985701519214,0.02968036529680365,0.2727272727272727,0.01044932079414838,0.010384215991692626,0.012376237623762377,0.01799485861182519,0.013986013986013988,0.00813213137489756,0.007158216189335519,0.013986013986013988,0.014705882352941175
4440,"Meredith, George",0.2393617021276596,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.00867469879518072,0.008708272859216255,0.01882554823731294,0.040322580645161296,0.03932082216264522,0.01598173515981735,0.2727272727272727,0.007314524555903867,0.010384215991692626,0.027227722772277228,0.01799485861182519,0.010489510489510492,0.007943012040597617,0.00909835893341178,0.010489510489510492,0.014705882352941175
4441,"Meredith, George",0.2393617021276596,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.00867469879518072,0.008708272859216255,0.02515961339490751,0.040322580645161296,0.03663985701519214,0.01598173515981735,0.2727272727272727,0.007314524555903867,0.015576323987538944,0.01485148514851485,0.01799485861182519,0.00815850815850816,0.010149404274096954,0.010716311907713643,0.00815850815850816,0.014705882352941175
4442,"Meredith, George",0.2393617021276596,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.00867469879518072,0.008708272859216255,0.02493249552073081,0.040322580645161296,0.03663985701519214,0.01598173515981735,0.2727272727272727,0.007314524555903867,0.010384215991692626,0.012376237623762377,0.021850899742930592,0.009324009324009324,0.011473239614196558,0.011991062735951474,0.009324009324009324,0.014705882352941175
4443,"Meredith, George",0.05319148936170212,0.05797101449275361,0.0,0.0,0.0004819277108433735,0.0004837929366231253,0.10959699194993314,0.046370967741935484,0.002680965147453081,0.02054794520547945,0.09090909090909093,0.0010449320794148377,0.04257528556593977,0.0198019801980198,0.0025706940874035984,0.10955710955710957,0.07085671058437874,0.07462895645535221,0.10955710955710957,0.029411764705882356
4444,"Meredith, George",0.2819148936170213,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.00867469879518072,0.008708272859216255,0.000858000858000858,0.04435483870967742,0.03753351206434316,0.02054794520547945,0.2727272727272727,0.007314524555903867,0.016614745586708203,0.01485148514851485,0.019280205655526992,0.01282051282051282,0.007249574481497825,0.010548212897396566,0.01282051282051282,0.014705882352941175
4445,"Meredith, George",0.2819148936170213,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.00867469879518072,0.008708272859216255,0.0006561183031771268,0.036290322580645164,0.03663985701519214,0.02511415525114155,0.2727272727272727,0.007314524555903867,0.01142263759086189,0.012376237623762377,0.024421593830334185,0.01165501165501166,0.008258210931097522,0.010520196395677051,0.01165501165501166,0.014705882352941175
4446,"Meredith, George",0.2819148936170213,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.00867469879518072,0.008708272859216255,0.0012112953289423881,0.036290322580645164,0.03663985701519214,0.0182648401826484,0.2727272727272727,0.007314524555903867,0.010384215991692626,0.0198019801980198,0.019280205655526992,0.02331002331002331,0.008069091596797579,0.009672697218661793,0.02331002331002331,0.014705882352941175
4447,"Meredith, George",0.2819148936170213,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.00867469879518072,0.008708272859216255,0.001665531077295783,0.046370967741935484,0.03663985701519214,0.0182648401826484,0.2727272727272727,0.007314524555903867,0.010384215991692626,0.012376237623762377,0.01799485861182519,0.009324009324009324,0.011914518060896426,0.010772344911152669,0.009324009324009324,0.014705882352941175
4448,"Meredith, George",0.2819148936170213,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.00867469879518072,0.008708272859216255,0.0014131778837661194,0.03830645161290322,0.03663985701519214,0.02968036529680365,0.2727272727272727,0.007314524555903867,0.012461059190031154,0.012376237623762377,0.01799485861182519,0.015151515151515155,0.014625228519195612,0.010702303656853884,0.015151515151515155,0.014705882352941175
4449,"Meredith, George",0.2819148936170213,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.00867469879518072,0.008708272859216255,0.0008832361773538244,0.036290322580645164,0.03663985701519214,0.02054794520547945,0.2727272727272727,0.01044932079414838,0.010384215991692626,0.02475247524752475,0.01799485861182519,0.015151515151515155,0.008888608712097333,0.010583233524545956,0.015151515151515155,0.014705882352941175
4450,"Meredith, George",0.2819148936170213,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.00867469879518072,0.008708272859216255,0.0013122366063542533,0.03024193548387096,0.03932082216264522,0.02511415525114155,0.2727272727272727,0.007314524555903867,0.010384215991692626,0.01485148514851485,0.01799485861182519,0.01282051282051282,0.014562188741095631,0.011787943098485007,0.01282051282051282,0.014705882352941175
4451,"Meredith, George",0.2819148936170213,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.00867469879518072,0.008708272859216255,0.0013627072450601864,0.03024193548387096,0.03663985701519214,0.02511415525114155,0.2727272727272727,0.007314524555903867,0.013499480789200416,0.012376237623762377,0.01799485861182519,0.01165501165501166,0.009645086049297105,0.007697533847436139,0.01165501165501166,0.014705882352941175
4452,"Meredith, George",0.05319148936170212,0.05797101449275361,0.0,0.0,0.0,0.0,0.0069649481414187295,0.036290322580645164,0.002680965147453081,0.0319634703196347,0.09090909090909093,0.0010449320794148377,0.04257528556593977,0.017326732673267325,0.007712082262210797,0.0780885780885781,0.08220387064237533,0.08383938139564204,0.0780885780885781,0.029411764705882356
4453,"Meredith, George",0.29255319148936165,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.009638554216867469,0.009675858732462506,0.0006561183031771268,0.034274193548387094,0.03663985701519214,0.0273972602739726,0.2727272727272727,0.01044932079414838,0.016614745586708203,0.017326732673267325,0.019280205655526992,0.01981351981351981,0.007501733593897749,0.0107303201585734,0.01981351981351981,0.014705882352941175
4454,"Meredith, George",0.29255319148936165,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.009156626506024095,0.009192065795839382,0.0014131778837661194,0.036290322580645164,0.03842716711349418,0.0228310502283105,0.2727272727272727,0.008359456635318705,0.010384215991692626,0.017326732673267325,0.02570694087403599,0.016317016317016316,0.011851478282796445,0.0105692252736862,0.016317016317016316,0.014705882352941175
4455,"Meredith, George",0.29255319148936165,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.009156626506024095,0.009192065795839382,0.0009084714967067908,0.03024193548387096,0.03663985701519214,0.02968036529680365,0.2727272727272727,0.008359456635318705,0.01142263759086189,0.017326732673267325,0.01799485861182519,0.01165501165501166,0.015003467187795497,0.01189300497993318,0.01165501165501166,0.014705882352941175
4456,"Meredith, George",0.29255319148936165,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.009156626506024095,0.009192065795839382,0.0028263557675322387,0.040322580645161296,0.03753351206434316,0.02511415525114155,0.2727272727272727,0.008359456635318705,0.012461059190031154,0.02475247524752475,0.019280205655526992,0.015151515151515155,0.010653722498896805,0.012264223627716724,0.015151515151515155,0.014705882352941175
4457,"Meredith, George",0.29255319148936165,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.009156626506024095,0.009192065795839382,0.0013122366063542533,0.03024193548387096,0.03663985701519214,0.03424657534246575,0.2727272727272727,0.008359456635318705,0.010384215991692626,0.017326732673267325,0.01799485861182519,0.010489510489510492,0.010905881611296728,0.011178584186085605,0.010489510489510492,0.014705882352941175
4458,"Meredith, George",0.29255319148936165,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.009156626506024095,0.009192065795839382,0.00098417745476569,0.03225806451612903,0.03663985701519214,0.0228310502283105,0.2727272727272727,0.008359456635318705,0.013499480789200416,0.029702970297029705,0.01799485861182519,0.009324009324009324,0.01222971695139633,0.013342858943917969,0.009324009324009324,0.014705882352941175
4459,"Meredith, George",0.29255319148936165,0.04830917874396135,0.006818181818181818,0.006410256410256411,0.009156626506024095,0.009192065795839382,0.0009589421354127236,0.03024193548387096,0.03663985701519214,0.02511415525114155,0.2727272727272727,0.011494252873563218,0.010384215991692626,0.017326732673267325,0.01799485861182519,0.005827505827505828,0.0074386938157977684,0.008762160912777626,0.005827505827505828,0.014705882352941175
4460,"Meredith, George",0.05319148936170212,0.05797101449275361,0.0,0.0,0.0004819277108433735,0.0004837929366231253,0.0070154187801246635,0.03830645161290322,0.008042895442359248,0.0228310502283105,0.09090909090909093,0.003134796238244515,0.04672897196261682,0.029702970297029705,0.0038560411311053984,0.05944055944055944,0.07463909727037761,0.07996610003291939,0.05944055944055944,0.029411764705882356
4461,"Meredith, George",0.37765957446808507,0.05797101449275361,0.006818181818181818,0.006410256410256411,0.009156626506024095,0.009192065795839382,0.0008075302192949253,0.034274193548387094,0.06255585344057192,0.0182648401826484,0.2727272727272727,0.0219435736677116,0.04049844236760125,0.034653465346534656,0.03598971722365038,0.024475524475524483,0.007627813150097711,0.006373754141189161,0.024475524475524483,0.014705882352941175
4462,"Meredith, George",0.37765957446808507,0.05797101449275361,0.006818181818181818,0.006410256410256411,0.009156626506024095,0.009192065795839382,0.0007065889418830598,0.034274193548387094,0.06255585344057192,0.01598173515981735,0.2727272727272727,0.0219435736677116,0.030114226375908618,0.034653465346534656,0.04755784061696658,0.009324009324009324,0.005106222026098468,0.00656986965322575,0.009324009324009324,0.014705882352941175
4463,"Meredith, George",0.37765957446808507,0.05797101449275361,0.006818181818181818,0.006410256410256411,0.009156626506024095,0.009192065795839382,0.0007065889418830598,0.034274193548387094,0.06255585344057192,0.01598173515981735,0.2727272727272727,0.027168234064785798,0.030114226375908618,0.034653465346534656,0.03598971722365038,0.01165501165501166,0.005358381138498392,0.006408774768338552,0.01165501165501166,0.014705882352941175
