ID,Author,"""",?,/,@,_,*,;,!,',.
21493,"Kingston, William Henry Giles",0.02603928734582001,0.008400152730049638,0.14044943820224715,0.16666666666666666,0.020614621110899026,0.007662835249042149,0.07901622187336473,0.01617830071275031,0.016514860222509375,0.03464287672985868
21503,"Bell, George",0.004734415881058184,0.0035318823978617796,0.16292134831460672,0.16666666666666666,0.05878984539034166,0.1425287356321839,0.007965579394150822,0.0011313497001923295,0.006524000126067635,0.015539021224474871
21506,"Kingston, William Henry Giles",0.0214848346415272,0.006777395952653685,0.14044943820224715,0.16666666666666666,0.01603359419736591,0.007662835249042149,0.06965521251235536,0.01312365652223102,0.010463613728765482,0.0311877296575931
2159,"James, Henry",0.004332959563658513,0.0037227949599083618,0.07865168539325842,1.0,0.044187822103454864,0.13869731800766286,0.04709576138147566,0.003620319040615454,0.005326357590847489,0.02273267399133471
21590,"Burnand, F. C. (Francis Cowley)",0.003239337181776652,0.006586483390607102,0.16292134831460672,0.16666666666666666,0.06852452758159952,0.12413793103448276,0.002442002442002442,0.01459441113248105,0.00999086009644174,0.007495292590629056
21614,"Henty, G. A. (George Alfred)",0.03437296676218558,0.020332187857961054,0.14044943820224715,0.16666666666666666,0.0,0.007662835249042149,0.10093610093610092,0.01312365652223102,0.01156670553752088,0.04529167656898411
21632,"Alger, Horatio, Jr.",0.06280714869111398,0.053550973654066435,0.16292134831460672,0.16666666666666666,0.003817522427944264,0.03065134099616858,0.012151869294726435,0.00950333748161557,0.048914242491096466,0.033902488071516065
21691,"Ballantyne, R. M. (Robert Michael)",0.006893974002242618,0.003340969835815197,0.14044943820224715,0.16666666666666666,0.00897117770566902,0.007662835249042149,0.010291296005581721,0.007240638081230908,0.009360521920010084,0.009286850331803808
21692,"Ballantyne, R. M. (Robert Michael)",0.042678959535971873,0.028255059182894237,0.14044943820224715,0.16666666666666666,0.02939492269517083,0.007662835249042149,0.025815454386882958,0.041181129087000785,0.03564562387721012,0.03047476280141131
21693,"Ballantyne, R. M. (Robert Michael)",0.04852084112020156,0.03713249331806033,0.14044943820224715,0.16666666666666666,0.036075586944073285,0.007662835249042149,0.02122216407930693,0.0470641475280009,0.06713101578997131,0.039825597338257065
