ID,Author,;,"""",!,-,?
15098,"Morley, John",0.038490609919181344,0.03240005772838793,0.006222423351057812,0.033728267284034684,0.015177548682703322
15124,"Ballantyne, R. M. (Robert Michael)",0.03250188964474678,0.11047770241016018,0.04253874872723159,0.062236143265695223,0.028732340588010687
15143,"Chambers, Robert W. (Robert William)",0.030001744287458568,0.12729109539616104,0.048082362258174,0.09201507104271643,0.048396334478808714
15149,"Meade, L. T.",0.044770044770044766,0.12996103333814402,0.03959723950673153,0.12093149938717147,0.04524627720504009
15177,"Wells, H. G. (Herbert George)",0.024361881504738645,0.08309279838360513,0.061432288720443484,0.03640655499568751,0.035891561664757536
15187,"Crawford, F. Marion (Francis Marion)",0.002267573696145125,0.08500505123394428,0.02930195723498133,0.04680194289345863,0.03760977472317679
15223,"Crawford, F. Marion (Francis Marion)",0.033025175882318736,0.15377399336123534,0.020138024663423463,0.07576376594489083,0.055746468117602144
15228,"Quiller-Couch, Arthur",0.05267748124890982,0.15803146197142445,0.055436135309424144,0.16628081165736078,0.07149675448644521
15253,"Huxley, Thomas Henry",0.010698296412582126,0.0010824072737768797,0.00011313497001923294,0.010349993190793955,0.0007636502481863308
15266,"Van Dyke, Henry",0.001628001628001628,0.004365709337566748,0.0006788098201153977,0.004993417767488311,0.002386407025582284
15285,"Altsheler, Joseph A. (Joseph Alexander)",0.0008721437292865862,0.11340020204935775,0.032017196515442915,0.012438149711743613,0.028732340588010687
15348,"Ballantyne, R. M. (Robert Michael)",0.027210884353741496,0.1519699812382739,0.062224233510578125,0.1532071360479368,0.03465063001145476
15349,"Scott, Walter",0.14250828536542826,0.007576850916438156,0.07580042991288607,0.06804666575877254,0.06414662084765177
15389,"Arthur, T. S. (Timothy Shay)",0.021978021978021976,0.11228171453312163,0.040162914356827686,0.046075627581823965,0.049637266132111495
154,"Howells, William Dean",0.06750392464678179,0.26757107807764463,0.07116189614209753,0.11398610921966498,0.08715158457426499
15441,"Burnand, F. C. (Francis Cowley)",0.002093144950287808,0.008045894068408138,0.015046951012557982,0.017613146307140587,0.0063955708285605185
15466,"Doyle, Arthur Conan",0.009535438106866677,0.0011545677586953385,0.00848512275144247,0.021199328158336736,0.015463917525773196
155,"Collins, Wilkie",0.054945054945054944,0.2248159907634579,0.11222989025907908,0.2182123564392392,0.11550210003818252
1550,"Burnett, Frances Hodgson",0.029362172219315075,0.1081685668927695,0.04457517818757778,0.10195651187071587,0.02071401298205422
1551,"Wiggin, Kate Douglas Smith",0.0033722890865748012,0.009525184009236541,0.006335558321077044,0.008624994325661628,0.003436426116838488
15521,"Burgess, Thornton W. (Thornton Waldo)",0.0006977149834292691,0.017174195410593156,0.00950333748161557,0.00590131190703164,0.004581901489117984
15529,"Kipling, Rudyard",0.0141287284144427,0.0011545677586953385,0.07625296979296299,0.07780652775886332,0.015177548682703322
1553,"Wormeley, Katharine Prescott",0.008488865631722775,0.015081541347957856,0.012557981672134856,0.010849334967542786,0.006777395952653685
1554,"Balzac, Honoré de",0.007965579394150822,0.021143022081108385,0.01844100011313497,0.01066775613963412,0.0057273768613974796
15540,"Optic, Oliver",0.05639862782719925,0.09882378409582912,0.012105441792057924,0.03863089563756866,0.0165139366170294
1556,"Wormeley, Katharine Prescott",0.02895517181231467,0.05653773993361235,0.02115623939359656,0.04153615688410731,0.029400534555173725
15565,"Quiller-Couch, Arthur",0.06448049305192162,0.18516380430076487,0.06165855866048195,0.16741567933178994,0.07130584192439862
15618,"Dickens, Charles",0.0009302866445723588,0.0030307403665752637,0.0019232944903269601,0.0042671024558536465,0.000859106529209622
1562,"Van Dyke, Henry",0.025234025234025237,0.021972867657670658,0.01233171173209639,0.05992101320985972,0.011263841160748378
15625,"Bower, B. M.",0.012907727193441479,0.06137249242314907,0.04649847267790474,0.08457033909846114,0.030546009927453224
15630,"Wiggin, Kate Douglas Smith",0.028141170998313852,0.0494660124116034,0.040615454236904616,0.04203549866085615,0.016800305460099276
1565,"Lytton, Edward Bulwer Lytton, Baron",0.11820454677597535,0.005123394429210564,0.27197646792623603,0.2631077216396568,0.09087437953417336
15651,"Burnett, Frances Hodgson",0.024303738589452874,0.13291961321980084,0.05600181015952031,0.11425847746152802,0.024532264222985874
15654,"Chambers, Robert W. (Robert William)",0.10721553578696437,0.2936210131332082,0.10057698834709808,0.2868037586817377,0.13201603665521192
15689,"Ballantyne, R. M. (Robert Michael)",0.06035234606663178,0.13057439745995092,0.06165855866048195,0.07172363702392302,0.03493699885452463
1569,"Balzac, Honoré de",0.08483051340194198,0.07627363255881077,0.04434890824753932,0.05787825139588724,0.03999618174875907
15697,"Hawthorne, Nathaniel",0.0248851677423106,0.0756602684370039,0.0374476750763661,0.038403922102682835,0.01632302405498282
15710,"Quiller-Couch, Arthur",0.02133844990987848,0.13356905758406695,0.05238149111890485,0.15997094738753462,0.050782741504390994
15712,"Bennett, Arnold",0.012384440955869526,0.004040987155433684,0.0295282271750198,0.05479141132143992,0.052691867124856816
15717,"Bennett, Arnold",0.012558869701726844,0.053506999567037083,0.02602104310442357,0.04448681283762313,0.010595647193585337
15723,"Stratemeyer, Edward",0.0006395720681434966,0.17690142877760134,0.05622808009955877,0.022697353488583236,0.036559755631920585
1573,"Alger, Horatio, Jr.",0.007384150241293098,0.13436282291817,0.021382509333635027,0.020336828725770573,0.036655211912943866
15760,"Altsheler, Joseph A. (Joseph Alexander)",0.0011628583057154485,0.11054986289507863,0.03699513519628917,0.011167097916382951,0.025773195876288662
15766,"Trollope, Anthony",0.11169254026396884,0.2927550873141867,0.07229324584228984,0.20314131372281996,0.145475372279496
15767,"Altsheler, Joseph A. (Joseph Alexander)",0.000814000814000814,0.1289507865492856,0.03303541124561602,0.010077624948930957,0.02367315769377625
1578,"Lang, Andrew",0.003197860340717484,0.017787559532400056,0.007240638081230908,0.00526578600935131,0.0040091638029782365
15793,"Parker, Gilbert",0.003314146171289028,0.036513205368740066,0.007466908021269374,0.027463797721185717,0.015559373806796487
15795,"Stratemeyer, Edward",0.0010465724751439038,0.17296868234954538,0.06301617830071275,0.023151300558354897,0.03789614356624666
15839,"Meade, L. T.",0.055991627420198836,0.20926540626353007,0.04480144812761625,0.08543283853102729,0.07951508209240167
1585,"Stevenson, Robert Louis",0.05424733996162568,0.003102900851493722,0.03495870573594298,0.05061509827954061,0.04534173348606338
15852,"Altsheler, Joseph A. (Joseph Alexander)",0.0021512878655735802,0.12285322557367585,0.022061319153750425,0.011621044986154615,0.020141275295914474
1586,"Collins, Wilkie",0.05750334321762893,0.37325010824072735,0.19108496436248446,0.32207544600299604,0.2045628102329133
15865,"Quiller-Couch, Arthur",0.025117739403453687,0.04603838937797661,0.015838895802692612,0.06623087747968588,0.01641848033600611
1587,"Collins, Wilkie",0.02442002442002442,0.165355751190648,0.05170268129878945,0.1264242589314086,0.08514700267277588
1588,"Collins, Wilkie",0.023082737368451654,0.031678452879203345,0.020477429573481164,0.053792727767942264,0.020332187857961054
15893,"Oppenheim, E. Phillips (Edward Phillips)",0.0047095761381475655,0.23726367441189206,0.04321755854734698,0.05824140905170457,0.07808323787705232
159,"Wells, H. G. (Herbert George)",0.019477876620733758,0.04755375956126424,0.02002488969340423,0.046756548186481464,0.014986636120656741
15904,"Stratemeyer, Edward",0.002209430780859352,0.18375667484485492,0.05996153411019345,0.030823006037496024,0.0539327987781596
15905,"Huxley, Thomas Henry",0.06343392057677771,0.08962332226872564,0.002262699400384659,0.050887466521403614,0.019568537609774724
15920,"Optic, Oliver",0.041165184022326884,0.1904315196998124,0.03394049100576988,0.038857869172454484,0.05202367315769378
15936,"Van Dyke, Henry",0.002325716611430897,0.010318949343339587,0.0015838895802692612,0.0042217077488764816,0.003150057273768614
15946,"La Fontaine, Jean de",0.008023722309436595,0.01432385625631404,0.015273220952596447,0.015071042716419266,0.011550210003818251
15947,"Ruskin, John",0.01831501831501832,0.008118054553326598,0.0023758343704038923,0.03295655726542285,0.0021954944635357012
15955,"Lang, Andrew",0.04564218849933136,0.04077067397892913,0.00463853377078855,0.03962957919106632,0.0013363879343260786
15957,"Burnand, F. C. (Francis Cowley)",0.0027327170184313038,0.009525184009236541,0.017649055323000342,0.018430251032729585,0.004486445208094693
1596,"London, Jack",0.0040118611547182974,0.0776446817722615,0.012444846702115623,0.03794997503291117,0.02071401298205422
15978,"Van Dyke, Henry",0.0016861445432874006,0.014143455044017894,0.0058830184410001134,0.0076263107721639654,0.0054410080183276074
15991,"Marryat, Frederick",0.09750566893424037,0.2277384904026555,0.03382735603575065,0.16428344455036545,0.07703321878579611
16000,"Quiller-Couch, Arthur",0.04058375486946916,0.11423004762592005,0.05317343590903948,0.1007308547823324,0.044673539518900345
1603,"Van Dyke, Henry",0.01959416245130531,0.04863616683504113,0.017083380472904173,0.03876707975850016,0.022718594883543337
1606,"Scott, Walter",0.10238967381824524,0.2996824938663588,0.08734019685484783,0.20486631258795227,0.08829705994654449
16073,"Arthur, T. S. (Timothy Shay)",0.01843130414558986,0.038605859431375365,0.025229098314288947,0.03390984611194335,0.0176594119893089
1608,"Dumas, Alexandre",0.036281179138322,0.10650887573964496,0.015952030772711845,0.01334604385128694,0.05364642993508973
16085,"Verne, Jules",0.007326007326007327,0.010499350555635731,0.017649055323000342,0.009078941395433294,0.003818251240931653
16090,"Davis, Richard Harding",0.02552473981045409,0.11051378265261942,0.012444846702115623,0.051704571246992605,0.035891561664757536
16100,"Crawford, F. Marion (Francis Marion)",0.014942729228443512,0.17690142877760134,0.05702002488969341,0.04217168278178765,0.05756013745704468
16113,"Seaman, Owen",0.003314146171289028,0.008118054553326598,0.001810159520307727,0.016478278632711424,0.003913707521954945
16134,"Van Dyke, Henry",0.0042444328158613865,0.00692740655217203,0.003507184070596221,0.0070361795814608006,0.003150057273768614
16136,"Huxley, Thomas Henry",0.021861736147450437,0.006855246067253571,0.00022626994003846588,0.017613146307140587,0.0012409316533027873
16194,"Quiller-Couch, Arthur",0.03104831676260248,0.009777745706451148,0.03337481615567372,0.11512097689409415,0.03045055364642994
1620,"Davis, Richard Harding",0.012326298040583756,0.05343483908211863,0.005996153411019345,0.030913795451450364,0.01718213058419244
16208,"Scott, Walter",0.150997150997151,0.008118054553326598,0.07580042991288607,0.05519996368423442,0.07483772432226041
1621,"Collins, Wilkie",0.00837257980115123,0.0449199018617405,0.026699852924538973,0.039947342139906486,0.02128675066819397
1622,"Collins, Wilkie",0.04424675853247281,0.16445374512916724,0.1054417920579251,0.14766898179672253,0.1134975181366934
16229,"Van Dyke, Henry",0.06064306064306064,0.025364410448838214,0.10227401289738658,0.1077670343637932,0.040378006872852236
1623,"Collins, Wilkie",0.029245886388743533,0.17289652186462692,0.08190971829392464,0.10077624948930956,0.09507445589919818
1624,"Collins, Wilkie",0.03476946334089191,0.09644248809351998,0.04423577327752008,0.0705433746425167,0.06156930126002291
1625,"Collins, Wilkie",0.008837723123437408,0.05693462260066388,0.04253874872723159,0.040083526260837984,0.03560519282168767
16257,"London, Jack",0.006105006105006105,0.049718574108818005,0.017083380472904173,0.0369512914794135,0.02367315769377625
16259,"Baum, L. Frank (Lyman Frank)",0.01389615675329961,0.04123971713089911,0.012105441792057924,0.012619728539652278,0.009831996945399008
1626,"Collins, Wilkie",0.07552764695621839,0.14417664886708034,0.092770675415771,0.1463071405874075,0.06977854142802596
1627,"Collins, Wilkie",0.05232862375719519,0.1998484629816712,0.06392125806086661,0.111807163284761,0.10337915234822452
1628,"Collins, Wilkie",0.01674515960230246,0.08911819887429642,0.045819662857789344,0.053701938353987934,0.0440053455517373
1629,"Collins, Wilkie",0.04697947555090412,0.2357843844710636,0.07591356488290531,0.1656906804666576,0.13812523864070256
16291,"Van Dyke, Henry",0.0030815745101459386,0.0055202770962620865,0.0011313497001923295,0.006854600753552136,0.003340969835815197
163,"Alcott, Louisa May",0.03017617303331589,0.025364410448838214,0.0058830184410001134,0.02296972173044623,0.007350133638793433
1630,"Collins, Wilkie",0.05703819989534275,0.2023740799538173,0.06708903722140512,0.1459439829315902,0.0991790759831997
1631,"Lang, Andrew",0.0326763183906041,0.0910665319670948,0.03959723950673153,0.05660719960052658,0.025486827033218785
16310,"Davis, Richard Harding",0.0107564393278679,0.06588252273055274,0.004751668740807783,0.0238322211630124,0.02195494463535701
16338,"Lang, Andrew",0.01459387173672888,0.01890604704863617,0.0033940491005769887,0.02569340414907622,0.004677357770141275
1638,"Doyle, Arthur Conan",0.0019768591197162626,0.004546110549862896,0.0006788098201153977,0.009941440827999456,0.0024818633066055746
164,"Verne, Jules",0.04884004884004884,0.12361091066531965,0.05328657087905871,0.04780062644695628,0.057464681176021375
1640,"MacDonald, George",0.04633990348276063,0.13403810073603695,0.1813553569408304,0.08847428389849744,0.05460099274532265
1641,"Wormeley, Katharine Prescott",0.13605442176870747,0.3190575840669649,0.12173322774069464,0.13300649144309776,0.08304696449026347
1644,"Doyle, Arthur Conan",0.004825861968719112,0.06097560975609755,0.035184975675981445,0.031095374279359024,0.021859488354333715
16457,"Verne, Jules",0.03261817547531833,0.147423870688411,0.13723271863332953,0.04902628353533978,0.062142038946162666
16472,"Ellis, Edward Sylvester",0.02110587824873539,0.054697647568191655,0.017422785382961874,0.020881565209496567,0.012122947689958
16474,"Huxley, Thomas Henry",0.047677190534333384,0.0431880502236975,0.0013576196402307953,0.03794997503291117,0.01298205421916762
16476,"Stratemeyer, Edward",0.001802430373858945,0.15893346803290515,0.04932684692838556,0.01888419810250125,0.033123329515082095
1652,"Verne, Jules",0.035757892900750037,0.04228604416221677,0.01900667496323113,0.027509192428162875,0.013268423062237496
16529,"Lang, Andrew",0.011221582650154079,0.03138981093952952,0.003620319040615454,0.028644060102592038,0.007350133638793433
16545,"Abbott, Jacob",0.01221001221001221,0.002236975032472218,0.0010182147301730964,0.01584275273503109,0.0003818251240931654
1655,"London, Jack",0.016163730449444736,0.055094530235243175,0.033261681185654486,0.04993417767488311,0.031214203894616262
16566,"Baum, L. Frank (Lyman Frank)",0.019303447874876447,0.11693606581036226,0.020138024663423463,0.03363747787008035,0.03503245513554792
16578,"Kipling, Rudyard",0.02442002442002442,0.002345215759849906,0.04717728249802013,0.09038086159153844,0.03245513554791905
16579,"Quiller-Couch, Arthur",0.03116460259317402,0.036008081974310865,0.015499490892634913,0.07821508012165783,0.0198549064528446
166,"Wharton, Edith",0.02895517181231467,0.050945302352431804,0.007127503111211675,0.04180852512597031,0.025964108438335243
16601,"Lang, Andrew",0.012907727193441479,0.005123394429210564,0.0470641475280009,0.035952607925915835,0.004772814051164568
16604,"Quiller-Couch, Arthur",0.043200186057328914,0.11769375090200605,0.04864803710827016,0.14163148576875936,0.051928216876670485
1661,"Doyle, Arthur Conan",0.01174486888772603,0.184550440178958,0.03903156465663536,0.053202596577239095,0.07035127911416572
16667,"Yonge, Charlotte M. (Charlotte Mary)",0.02808302808302808,0.009092221099725791,0.001697024550288494,0.02696445594443688,0.0010500190912562048
1667,"Scott, Walter",0.007035292749578464,0.012844566315485641,0.0020364294603461928,0.01053157201870262,0.003054600992745323
1668,"Scott, Walter",0.0027908599337170764,0.005375956126425168,0.0011313497001923295,0.005038812474465478,0.0003818251240931654
1669,"London, Jack",0.004360718646432932,0.007829412613652763,0.013689331372327184,0.037042080893367836,0.014127529591447118
16716,"Parker, Gilbert",0.001104715390429676,0.01013854813104344,0.006448693291096277,0.009669072586136458,0.004677357770141275
16719,"McCutcheon, George Barr",0.007500436071864644,0.06339298600086593,0.0295282271750198,0.04802759998184212,0.030355097365406643
16720,"Crawford, F. Marion (Francis Marion)",0.03616489330775045,0.1419757540770674,0.06584455255119356,0.10304598483816788,0.05937380679648721
16729,"Huxley, Thomas Henry",0.06296877725449154,0.044017895800259776,0.0031677791605385225,0.06409732625175905,0.024532264222985874
16769,"Chesterton, G. K. (Gilbert Keith)",0.043781615210186635,0.016705152258623176,0.0011313497001923295,0.02060919696763357,0.008781977854142803
1678,"Wormeley, Katharine Prescott",0.038606895749752894,0.08976764323856255,0.027491797714673603,0.051114440056289435,0.02701412752959145
1680,"Bell, Clara",0.008140008140008141,0.015189782075335547,0.009390202511596337,0.017885514549003584,0.006872852233676976
16804,"Trollope, Anthony",0.0225594511308797,0.08233511329196133,0.016065165742731074,0.06786508693086388,0.04018709431080565
16805,"Ellis, Edward Sylvester",0.02447816733531019,0.0776446817722615,0.016291435682769542,0.0215170911071769,0.02462772050400917
1684,"Meredith, George",0.1041339612768184,0.3370255448116611,0.1543160991062337,0.12025057878251395,0.15292096219931273
16855,"Ellis, Edward Sylvester",0.01226815512529798,0.025833453600808198,0.01120036203190406,0.012165781469880612,0.0074455899198167235
16869,"Ellis, Edward Sylvester",0.009244723530437815,0.0546254870832732,0.01878040502319267,0.035362476735212665,0.02586865215731195
16871,"Bower, B. M.",0.01081458224315367,0.07547986722470773,0.04344382848738545,0.09224204457760228,0.03713249331806033
1688,"London, Jack",0.020698877841734985,0.049285611199307265,0.016291435682769542,0.046438785237641285,0.01345933562428408
16890,"Quiller-Couch, Arthur",0.03296703296703297,0.10755520277096263,0.04423577327752008,0.10522493077307186,0.048396334478808714
16898,"Quiller-Couch, Arthur",0.0047095761381475655,0.0010824072737768797,0.01153976694196176,0.018475645739706757,0.004868270332187858
1690,"Haggard, H. Rider (Henry Rider)",0.02133844990987848,0.12094097272333668,0.035524380586039135,0.05261246538653593,0.046105383734249716
16908,"Davis, Richard Harding",0.009535438106866677,0.10340597488815123,0.039257834596673834,0.030959190158427526,0.027682321496754488
16937,"Morley, John",0.0056980056980056966,0.0007937653341030451,0.0,0.004584865404693814,0.000859106529209622
1695,"Chesterton, G. K. (Gilbert Keith)",0.019536019536019536,0.09716409294270456,0.027491797714673603,0.03449997730264651,0.031214203894616262
1696,"Chesterton, G. K. (Gilbert Keith)",0.013372870515727659,0.08197431086736902,0.006674963231134743,0.03404603023287485,0.031691485299732716
16971,"Oppenheim, E. Phillips (Edward Phillips)",0.0021512878655735802,0.2629167268004041,0.031790926575404464,0.08112034136819647,0.07512409316533028
1698,"Verne, Jules",0.035060177917320766,0.036946168278250834,0.018667270053173438,0.024694720595578555,0.013363879343260786
1699,"Oppenheim, E. Phillips (Edward Phillips)",0.007616721902436187,0.1972506855246067,0.035750650526077614,0.053747333060965095,0.061951126384116074
16998,"Oppenheim, E. Phillips (Edward Phillips)",0.002325716611430897,0.2197647568191658,0.02658671795451974,0.04321576104226247,0.05966017563955709
170,"Collins, Wilkie",0.019303447874876447,0.0075407706739789295,0.033261681185654486,0.06414272095873623,0.044673539518900345
17000,"Wheatley, Henry B. (Henry Benjamin)",0.0225594511308797,0.0034276230336267857,0.0,0.007717100186118298,0.000859106529209622
1701,"Wiggin, Kate Douglas Smith",0.04029304029304029,0.09149949487660557,0.06923860165177056,0.0526578600935131,0.03293241695303551
17031,"Lang, Andrew",0.030466887609744756,0.011906480011545676,0.04921371195836633,0.0846157338054383,0.09077892325315008
17040,"Oppenheim, E. Phillips (Edward Phillips)",0.004186289900575615,0.13291961321980084,0.00972960742165403,0.060329565572654224,0.043146239022527684
17063,"Oppenheim, E. Phillips (Edward Phillips)",0.0011628583057154485,0.20886852359647856,0.061545423690462724,0.05270325480049026,0.06004200076365025
17103,"Oppenheim, E. Phillips (Edward Phillips)",0.002442002442002442,0.16387646124981958,0.05158954632877022,0.057787461981932915,0.057464681176021375
1711,"Haggard, H. Rider (Henry Rider)",0.026280597709169136,0.1203276086015298,0.03541124561601991,0.08556902265195879,0.05431462390225277
1712,"Conrad, Joseph",0.025873597302168733,0.20219367874152114,0.060527208960289625,0.11530255572200285,0.0903016418480336
1717,"Chesterton, G. K. (Gilbert Keith)",0.05389848246991104,0.011040554192524171,0.0005656748500961646,0.02060919696763357,0.005918289423444063
1718,"Chesterton, G. K. (Gilbert Keith)",0.02942031513460085,0.07306249097993937,0.01730965041294264,0.048345362930682284,0.023291332569683087
1719,"Chesterton, G. K. (Gilbert Keith)",0.009651723937438223,0.011076634434983402,0.0019232944903269601,0.01130328203731445,0.0035318823978617796
17192,"Doré, Gustave",0.003546717832432118,0.01544234377255015,0.005091073650865482,0.013573017386172772,0.0009545628102329133
17197,"Oppenheim, E. Phillips (Edward Phillips)",0.002616431187859759,0.2554841968538029,0.06482633782102047,0.06323482681919289,0.06710576555937381
1720,"Chesterton, G. K. (Gilbert Keith)",0.026571312285598,0.08352576129311587,0.004864803710827015,0.014390122111761768,0.025486827033218785
1721,"Chesterton, G. K. (Gilbert Keith)",0.015175300889586603,0.03203925530379564,0.0040728589206923856,0.008534204911707295,0.010882016036655213
1723,"Bower, B. M.",0.006628292342578056,0.08312887862606436,0.0302070369951352,0.08357165554496347,0.024245895379916
1724,"Haggard, H. Rider (Henry Rider)",0.015466015466015462,0.12635300909222108,0.027831202624731304,0.06314403740523858,0.05087819778541428
17250,"Burgess, Thornton W. (Thornton Waldo)",0.0006977149834292691,0.02752922499639197,0.00950333748161557,0.019519724000181583,0.009354715540282551
17253,"Ellis, Edward Sylvester",0.005639862782719925,0.015622744984846297,0.0042991288607308505,0.04680194289345863,0.0016227567773959527
17263,"Quiller-Couch, Arthur",0.03546717832432118,0.13937797662000287,0.0580382396198665,0.1277861001407236,0.04830087819778542
17272,"Oppenheim, E. Phillips (Edward Phillips)",0.0074422931565788705,0.20100303074036652,0.05430478560923181,0.06859140224249853,0.0726422298587247
1730,"London, Jack",0.010872725158439444,0.10134940106797516,0.030320171965154432,0.09106178219619593,0.02472317678503245
1733,"Davis, Richard Harding",0.020582592011163442,0.1103694616827825,0.047403552438058605,0.055154568977257255,0.030259641084383355
1734,"Wells, H. G. (Herbert George)",0.008954008954008953,0.10748304228604416,0.0192329449032696,0.05283943892142176,0.035891561664757536
17356,"Oppenheim, E. Phillips (Edward Phillips)",0.001802430373858945,0.1924520132775292,0.02104310442357733,0.04798220527486495,0.056987399770904924
1737,"Bell, Clara",0.004825861968719112,0.0044017895800259775,0.0021495644303654252,0.0038131553860819827,0.0016227567773959527
17396,"Burnett, Frances Hodgson",0.004593290307576022,0.16640207822196565,0.061432288720443484,0.06282627445639839,0.042478045055364635
17397,"Seaman, Owen",0.0036630036630036634,0.01277240583056718,0.0030546441905192896,0.014889463888510604,0.006013745704467354
17398,"Doyle, Arthur Conan",0.00034885749171463456,0.00425746861018906,0.0015838895802692612,0.003858550093059149,0.0012409316533027873
1740,"Bower, B. M.",0.016803302517588232,0.08392264396016741,0.03461930082588528,0.10608743020563803,0.033505154639175264
17403,"Henty, G. A. (George Alfred)",0.05110762253619396,0.10333381440323278,0.020477429573481164,0.024694720595578555,0.023768613974799544
1742,"Davis, Richard Harding",0.000407000407000407,0.0020926540626353012,0.0099558773616925,0.008806573153570293,0.008400152730049638
1743,"Wells, H. G. (Herbert George)",0.013314727600441886,0.09958146918747293,0.04468831315759701,0.09659993644741023,0.0319778541428026
17436,"Henty, G. A. (George Alfred)",0.030990173847316706,0.1519339009958147,0.006109288381038578,0.018974987516455585,0.0319778541428026
17452,"Quiller-Couch, Arthur",0.03616489330775045,0.06378986866791744,0.011313497001923294,0.1004584865404694,0.022909507445589918
17456,"Wiggin, Kate Douglas Smith",0.008023722309436595,0.02132342329340453,0.0205905645435004,0.016296699804802764,0.007636502481863306
17470,"Quiller-Couch, Arthur",0.033141461712890286,0.01154567758695338,0.015499490892634913,0.0931499387171456,0.02071401298205422
17471,"Seaman, Owen",0.003139717425431711,0.009777745706451148,0.0033940491005769887,0.017703935721094924,0.003436426116838488
17496,"Finley, Martha",0.038199895342752484,0.13699668061769374,0.028510012444846706,0.03608879204684734,0.0286368843069874
17506,"Meade, L. T.",0.046049188906331764,0.18036513205368734,0.03405362597578911,0.05483680602841709,0.0595647193585338
17508,"Wells, H. G. (Herbert George)",0.01534972963544392,0.02619425602540049,0.01380246634234642,0.07149666348903719,0.011836578846888126
17546,"Henty, G. A. (George Alfred)",0.036746322460608175,0.1468105065666041,0.017083380472904173,0.01724998865132326,0.02920962199312715
176,"James, Henry",0.0693644979359265,0.21493000432962908,0.11630274917977144,0.07680784420536567,0.08075601374570447
1760,"Davis, Richard Harding",0.001221001221001221,0.0321114157887141,0.01617830071275031,0.013209859730355442,0.005536464299350898
1761,"Davis, Richard Harding",0.0036630036630036634,0.02767354596622889,0.007240638081230908,0.01193880793499478,0.007254677357770142
1762,"Davis, Richard Harding",0.0012791441362869933,0.014035214316640206,0.002262699400384659,0.00590131190703164,0.004104620084001528
17620,"Conrad, Joseph",0.0028490028490028487,0.0356833597921778,0.01346306143228872,0.017794725135049254,0.013268423062237496
17621,"Conrad, Joseph",0.0017442874585731727,0.0009380863039399623,0.01572576083267338,0.0228789323164919,0.012600229095074456
1763,"Davis, Richard Harding",0.0005232862375719519,0.0069995670370904895,0.0023758343704038923,0.004312497162830814,0.000572737686139748
17636,"Stratemeyer, Edward",0.0036630036630036634,0.19385914273343915,0.0988799637968096,0.03690589677243634,0.05106911034746087
1764,"Davis, Richard Harding",0.0026745741031455315,0.017571078077644683,0.006788098201153976,0.006627627218666304,0.003913707521954945
17642,"Conrad, Joseph",0.07517878946450375,0.17278828113724926,0.0841724176943093,0.16355712923873078,0.06891943489881634
17652,"Wheatley, Henry B. (Henry Benjamin)",0.0071515785801500075,0.006747005339875883,0.0011313497001923295,0.009396704344273456,0.0015273004963726616
17665,"Alcott, Louisa May",0.0006395720681434966,0.01060759128301342,0.0040728589206923856,0.0046302601116709795,0.005154639175257732
17677,"Altsheler, Joseph A. (Joseph Alexander)",0.00034885749171463456,0.13418242170587386,0.03597692046611607,0.012892096781515277,0.02567773959526537
17689,"Kipling, Rudyard",0.008895866038723181,0.032147496031173325,0.008824527661500171,0.045894048753915284,0.009068346697212676
17731,"Conrad, Joseph",0.030118030118030117,0.07140279982681483,0.061771693630501175,0.11321439920105315,0.025964108438335243
17732,"Conrad, Joseph",0.007733007733007733,0.02929715687689421,0.01267111664215409,0.03608879204684734,0.014032073310423826
17766,"Henty, G. A. (George Alfred)",0.03953718239432525,0.11704430653773992,0.014707546102500284,0.018521040446683915,0.023768613974799544
17774,"Ruskin, John",0.060236060236060235,0.007071727522008947,0.0010182147301730964,0.017885514549003584,0.002290950744558992
178,"James, Henry",0.04860747717890575,0.1299249530956848,0.04502771806765471,0.09410322756366607,0.04534173348606338
17816,"Meredith, George",0.045351473922902494,0.005808919035935921,0.02805747256476977,0.11652821281038632,0.019568537609774724
17842,"Quiller-Couch, Arthur",0.03878132449561021,0.10023091355173906,0.049779386808462486,0.10862953379635937,0.058705612829324176
17866,"Piper, H. Beam",0.033606605035176464,0.1390532544378698,0.02194818418373119,0.05565391075400609,0.04992363497518137
179,"James, Henry",0.050758765044479334,0.14980516669072014,0.0374476750763661,0.061736801488946384,0.03990072546773578
17944,"Van Dyke, Henry",0.008954008954008953,0.0020926540626353012,0.03303541124561602,0.019519724000181583,0.018041237113402064
17945,"Twain, Mark",0.0006977149834292691,0.00800981382594891,0.007580042991288606,0.012392755004766444,0.004581901489117984
17954,"Morley, John",0.0023838595267166693,0.001010246788858421,0.00022626994003846588,0.008398020790775795,0.000859106529209622
17994,"Seaman, Owen",0.0044770044770044756,0.017246355895511618,0.0030546441905192896,0.017567751600163425,0.008686521573119511
18000,"Trollope, Anthony",0.10442467585324727,0.39248087747149657,0.06030093902025116,0.289890598756185,0.14824360442917145
18035,"Wells, Carolyn",0.01848944706087563,0.17668494732284598,0.099558773616925,0.04212628807481048,0.04753722794959909
1804,"Wells, H. G. (Herbert George)",0.021745450316878887,0.02298311444652908,0.004185993890711618,0.03781379091197967,0.00859106529209622
18058,"Finley, Martha",0.0366881795453224,0.13797084716409294,0.03495870573594298,0.04031049979572382,0.03255059182894235
1806,"Davis, Richard Harding",0.0017442874585731727,0.01544234377255015,0.0040728589206923856,0.009714467293113623,0.003818251240931653
