ID,Author,/,_,*,e_E,t_T,n_N,a_A,i_I,h_H,s_S
1506,"Shakespeare, William",0.07865168539325842,9.543806069860659e-05,0.13793103448275862,0.008210863604153188,0.008634236234800646,0.006968779707804478,0.007156273930078671,0.008361958503028954,0.009831697844156332,0.010215186742517932
15067,"Bell, Clara",0.14044943820224715,0.027867913723993127,0.011494252873563218,0.08167399504399228,0.08496526412373838,0.07759529368712885,0.07801849505344885,0.08313832123155407,0.07824497105319665,0.09119465743259957
1507,"Shakespeare, William",0.07865168539325842,9.543806069860659e-05,0.13793103448275862,0.0108495195841531,0.012019152922671231,0.010777345101767257,0.011474419067830076,0.010942735623747963,0.01188101060514142,0.01414790996784566
1508,"Shakespeare, William",0.05617977528089888,9.543806069860659e-05,0.03524904214559387,0.010937548140616815,0.011894242557424071,0.010850930960554004,0.012190389852101382,0.012486790311357628,0.01138692400864756,0.012456996379825959
1509,"Shakespeare, William",0.07865168539325842,9.543806069860659e-05,0.13793103448275862,0.00978657476485372,0.009941939811709192,0.008559825303193628,0.00917884847173718,0.009386649341169914,0.009433509911960855,0.010464776381175094
15124,"Ballantyne, R. M. (Robert Michael)",0.14044943820224715,0.0477190303493033,0.01532567049808429,0.053615993028138326,0.057642278303377974,0.05036255951504931,0.05210962422694042,0.04861365946976761,0.051974991296153836,0.05172801475052279
15348,"Ballantyne, R. M. (Robert Michael)",0.14606741573033707,0.08360374117197937,0.12796934865900386,0.06621838124287519,0.06799750179269506,0.06512348502627215,0.06631228688279713,0.06561630842592649,0.06067466795087487,0.0699008387111281
15349,"Scott, Walter",0.14044943820224715,0.881847680855125,0.039080459770114935,0.06433787120541902,0.0624058353187913,0.061426292823986615,0.06660760336935508,0.06441114366325973,0.057547537593318786,0.06688102893890675
154,"Howells, William Dean",0.12921348314606745,0.0,0.007662835249042149,0.07185881099828784,0.07725166354390754,0.06960426718428685,0.07130176194057271,0.07423895148660382,0.07954168777479659,0.07310727857351651
15441,"Burnand, F. C. (Francis Cowley)",0.14044943820224715,0.042660813132277146,0.13409961685823754,0.004938402017614514,0.005392735151473095,0.00508537948426257,0.005202377641108055,0.0053921598116654324,0.004649000464900047,0.00544375238909001
1554,"Balzac, Honoré de",0.1348314606741573,0.0,0.007662835249042149,0.010023151510349958,0.009107661940120129,0.00840270955064895,0.008837174164614903,0.009152033239286369,0.010277835108500999,0.009990331212196163
1565,"Lytton, Edward Bulwer Lytton, Baron",0.1348314606741573,0.0,0.007662835249042149,0.09756535019960473,0.09638608097584296,0.08430353967868835,0.08997366189009419,0.08946092438744142,0.09793546853794148,0.10294335889191196
15689,"Ballantyne, R. M. (Robert Michael)",0.14044943820224715,0.05020041992746707,0.01915708812260537,0.06332444244913049,0.06592028868173301,0.06052735206259175,0.06317197377864313,0.0617922664918075,0.06269270940828439,0.06566905763047241
1569,"Balzac, Honoré de",0.1348314606741573,0.0034357701851498376,0.011494252873563218,0.06441379583536898,0.059443454928176535,0.056130099798334984,0.05501643127195558,0.062389835708570714,0.060268141004392574,0.0654756818743957
15697,"Hawthorne, Nathaniel",0.21348314606741567,0.005917159763313609,0.0,0.048878956333434566,0.0481799326100869,0.046337214158714765,0.04821556729953677,0.04481769125724152,0.04954416863154691,0.048710453533604654
1573,"Alger, Horatio, Jr.",0.1348314606741573,0.0,0.007662835249042149,0.03442686807600385,0.035580948856144885,0.03450381254300795,0.035168416245153884,0.03688485964141837,0.033741736558030165,0.03651204101364873
1578,"Lang, Andrew",0.15730337078651685,0.011261691162435578,0.010727969348659005,0.00796768471692217,0.007917158212085464,0.007609175559948611,0.008310068575235308,0.006934209233447033,0.009279238147654757,0.008092550536280439
15793,"Parker, Gilbert",0.21910112359550565,0.00038175224279442634,0.0421455938697318,0.012404323962693498,0.012367668262743558,0.012099901752934487,0.012980189758012177,0.0118330736514086,0.013932408119698212,0.012540192926045015
15878,"Balzac, Honoré de",0.14044943820224715,0.00038175224279442634,0.007662835249042149,0.0187775914506666,0.01630157371639179,0.016932702748929027,0.017851194829901138,0.017862907996398544,0.015354210055600382,0.016000719537697033
15955,"Lang, Andrew",0.1797752808988764,0.017560603168543614,0.010727969348659005,0.05216022077561961,0.04930721010386065,0.05454502062392853,0.05351581145072507,0.04741250523875698,0.04546639064529378,0.053625795426438506
15957,"Burnand, F. C. (Francis Cowley)",0.14044943820224715,0.043519755678564614,0.1264367816091954,0.005145269125304249,0.005355724672881344,0.005357846042472962,0.005416997180757725,0.005344033431791887,0.004563525568460181,0.005787781350482316
1606,"Scott, Walter",0.1348314606741573,0.0,0.007662835249042149,0.11574434746631805,0.11418041066210205,0.11065920996630962,0.11403680467561544,0.11401139392043508,0.11498458324733725,0.12524677894452813
1608,"Dumas, Alexandre",0.1348314606741573,0.0,0.007662835249042149,0.03808555495402709,0.037243336186224385,0.034181625809941656,0.03628958872028378,0.037299949667827716,0.035736845726150934,0.034306208261192184
16146,"Balzac, Honoré de",0.14044943820224715,0.030158427180759687,0.009195402298850576,0.033218676138539335,0.031417270014572875,0.031612087173388176,0.033281481252553965,0.03381279239282356,0.031075336739820675,0.037505902457670943
16205,"Balzac, Honoré de",0.14044943820224715,0.04142011834319526,0.019923371647509583,0.07145718070942213,0.07098609793897898,0.06768705724184293,0.0665887168498659,0.07548021103417575,0.06745220181248475,0.07735255098599149
16206,"Balzac, Honoré de",0.14044943820224715,0.07720939110517272,0.02145593869731801,0.10555614241259864,0.10329932995612716,0.1000966560199199,0.10077503408158288,0.110371836442498,0.09924260902739993,0.11581633800283316
16208,"Scott, Walter",0.16292134831460672,0.6276006871540369,0.03065134099616858,0.06362483989806292,0.0611706105957916,0.060163400382646476,0.06119404010123175,0.06180429808677587,0.05650307605389505,0.06853371708677175
16259,"Baum, L. Frank (Lyman Frank)",0.2696629213483146,0.004103836610040084,0.010727969348659005,0.0190867917552454,0.019390406575528363,0.018380554240733152,0.01836113085610876,0.017495944349862742,0.019596683574018132,0.017311627279472937
1631,"Lang, Andrew",0.15730337078651685,0.0,0.01455938697318008,0.05871174609043173,0.05621737487759555,0.0602847176092949,0.062119479556201125,0.053394213203873366,0.06170870572244009,0.05806894070559665
16338,"Lang, Andrew",0.16292134831460672,0.020614621110899026,0.01455938697318008,0.02525539284944036,0.024157047797491,0.024287311013615368,0.02407344452342444,0.023064567554397848,0.025584095831952185,0.026076495851415464
1640,"MacDonald, George",0.1348314606741573,0.0,0.016858237547892722,0.0555823309081466,0.05450872444927637,0.05186013118170935,0.05134557866578759,0.05063496742445663,0.05341764076777305,0.05029568502237312
1649,"Balzac, Honoré de",0.1348314606741573,0.015079213590379843,0.013026819923371648,0.028694008336304293,0.02677245495130809,0.025802781943223538,0.02652354118806509,0.027405968072157488,0.02679116814996884,0.029894542756279088
16529,"Lang, Andrew",0.16292134831460672,0.009543806069860659,0.010727969348659005,0.025869392030774783,0.026286692419791355,0.025496505666111127,0.02600158646763709,0.0252081967245988,0.024062225724608224,0.02920648483349448
16566,"Baum, L. Frank (Lyman Frank)",0.1797752808988764,0.014697461347585416,0.0681992337164751,0.036344790249957085,0.03584773272266044,0.0354286077953279,0.03628787176396658,0.035587452650660635,0.032772326147187766,0.03599712184921188
1660,"Balzac, Honoré de",0.1348314606741573,0.036075586944073285,0.007662835249042149,0.11960880109507525,0.11083558865937253,0.11291451709777375,0.11448836418703835,0.12004122826542503,0.10660178913551524,0.12584714321048726
16601,"Lang, Andrew",0.16292134831460672,0.009543806069860659,0.026819923371647517,0.009622621578440044,0.009926518778962628,0.009486609362507809,0.010701788725091256,0.009338522961296366,0.010271580847785887,0.01031187462055629
1667,"Scott, Walter",0.1348314606741573,0.0,0.007662835249042149,0.008319798942777037,0.008483110113884328,0.008179963167294468,0.008174429026176716,0.008700848427971855,0.00810969139392878,0.008863805005284105
1668,"Scott, Walter",0.1348314606741573,0.0,0.011494252873563218,0.0050000220071391155,0.005047304017950083,0.004910364468769765,0.004860703333985776,0.0048687854305406,0.004626068175611303,0.004942324556472468
16716,"Parker, Gilbert",0.16292134831460672,0.0020996373353693453,0.007662835249042149,0.003017178772793894,0.003037943451072918,0.003122426980951207,0.0030012396424610164,0.003140246286749003,0.0035941151576177935,0.0031344860926854497
1680,"Bell, Clara",0.1348314606741573,0.002863141820958198,0.007662835249042149,0.014050457968565,0.013073951562536143,0.012221218979582909,0.012947567587985426,0.013298922971723748,0.013590508533938749,0.014692060351224338
1683,"Balzac, Honoré de",0.1348314606741573,0.0036266463065470506,0.007662835249042149,0.01835725509355235,0.0170248201522056,0.01740007239257459,0.01736357923581708,0.018701109112529504,0.01696363981295591,0.018991298090976542
1684,"Meredith, George",0.06179775280898876,0.0,0.007662835249042149,0.11014022949044668,0.10836513921337312,0.10798227575206737,0.10850992229055707,0.1184209734763489,0.10671228107481556,0.11578485822858813
17031,"Lang, Andrew",0.16292134831460672,0.10956289368200038,0.06513409961685825,0.061573774532458325,0.06197713060843685,0.062245681305612026,0.06564267391909015,0.060917970590771364,0.05675950074321465,0.06495851415465563
1704,"Balzac, Honoré de",0.1348314606741573,0.008016797098682955,0.02298850574712644,0.033752349262100634,0.032094253352146995,0.03029549694320365,0.029909379045578326,0.03168921588090325,0.03190715341493059,0.03292109819441009
1715,"Balzac, Honoré de",0.1348314606741573,0.01374308074059935,0.045977011494252866,0.04168042112861412,0.03905993384376952,0.03987558023444057,0.0382452019655716,0.03952178420532318,0.04079028838396158,0.04240100735277584
1737,"Bell, Clara",0.1348314606741573,0.0017178850925749188,0.007662835249042149,0.0030865012610090713,0.003222995844031675,0.003116460559968498,0.003193538749987123,0.0033066833504783568,0.002931163521815905,0.0030580352123760484
17403,"Henty, G. A. (George Alfred)",0.16292134831460672,0.0,0.010727969348659005,0.06257950079005628,0.06496264254817145,0.05868173917194033,0.06294876945740746,0.05603514829943432,0.06374342520842324,0.05925168079508915
17436,"Henty, G. A. (George Alfred)",0.16292134831460672,0.0,0.010727969348659005,0.060140009419055535,0.06571518894620372,0.05692761140302379,0.06500740008172713,0.05396170343321563,0.06235706408324005,0.055615766869786164
17546,"Henty, G. A. (George Alfred)",0.16292134831460672,0.0,0.010727969348659005,0.06996949810518531,0.07346580000462631,0.069580401500356,0.07265472351852424,0.0677278533428784,0.06845496828047441,0.07015267690508847
176,"James, Henry",0.12921348314606745,0.0,0.009961685823754791,0.07681922015501827,0.07625238062193025,0.07794134610412598,0.08255812755611873,0.0832887161686589,0.07350215667756993,0.08414318800170889
17766,"Henty, G. A. (George Alfred)",0.16292134831460672,0.0,0.010727969348659005,0.0726477669355939,0.07601952302745715,0.0711416149908316,0.07409009899970125,0.06609155642717778,0.07560358827784762,0.07035504688237806
178,"James, Henry",0.12921348314606745,0.0,0.007662835249042149,0.04449073279371829,0.044785763302568365,0.04419924663991059,0.04710469656231006,0.046690609540653766,0.04257900694848366,0.04433251635823983
17816,"Meredith, George",0.16292134831460672,0.2546287459438824,0.022222222222222227,0.07693475763537691,0.07224753841764782,0.07329947057957814,0.08556108415489692,0.07265278621660481,0.07206784622023754,0.07842960897623276
179,"James, Henry",0.12921348314606745,0.00019087612139721317,0.007662835249042149,0.03636459667516142,0.03587549058160425,0.03379778606005402,0.03650935912888504,0.036034626930319016,0.03415243301165586,0.03659973467047422
17945,"Twain, Mark",0.16292134831460672,0.008016797098682955,0.03065134099616858,0.004378320327114115,0.003958579106042732,0.00825156021908698,0.009295601501306604,0.010836456534860546,0.000362747121476506,0.006738920243743393
1810,"Balzac, Honoré de",0.1348314606741573,0.0030540179423554107,0.007662835249042149,0.017034626032685,0.01561687986244439,0.015349612381516825,0.015435437291604424,0.01538239416708276,0.016386163073593887,0.016556112697591798
1812,"Balzac, Honoré de",0.1348314606741573,0.009162053827066231,0.007662835249042149,0.008394623215771195,0.008262589345608477,0.007987048888853534,0.008550442459642942,0.008536416630070567,0.007542638422425278,0.008794099790884356
1813,"Balzac, Honoré de",0.1348314606741573,0.002863141820958198,0.008429118773946361,0.0045081624478980975,0.004738883363018823,0.0046398867175536105,0.004934532455625263,0.00494498553200705,0.003929760482662147,0.00504575810042048
1826,"Bell, Clara",0.1348314606741573,0.007635044855888528,0.009195402298850576,0.008504658911350842,0.008005058098740874,0.007851810013245456,0.008823438514077324,0.008781059061094436,0.00774902902602398,0.009401209722753129
1828,"Scott, Walter",0.1348314606741573,0.0,0.08045977011494253,0.05456780179490226,0.05441002983969837,0.053592382073689285,0.05294921586604994,0.0549182152332024,0.054578848507212216,0.05523800957884559
18338,"Howells, William Dean",0.16292134831460672,0.0036266463065470506,0.011494252873563218,0.045158649465886734,0.043297633642525035,0.04831806592497425,0.04734850435935209,0.04691720457922505,0.044761743938057805,0.05414970881208823
18349,"Henty, G. A. (George Alfred)",0.14044943820224715,0.0,0.012260536398467435,0.07582119639611089,0.07834193055908954,0.07456832944190099,0.0757572635836999,0.0717323692015232,0.07176972645948386,0.07181435927416635
18356,"Henty, G. A. (George Alfred)",0.16292134831460672,0.0,0.010727969348659005,0.057220762415327524,0.06047666412219626,0.055959062396830635,0.057272511872752924,0.05242165927726209,0.05742870663973166,0.05432059901513277
18357,"Henty, G. A. (George Alfred)",0.16292134831460672,0.0,0.010727969348659005,0.06612265018772089,0.06953035244770342,0.06399782026753432,0.06832112577391806,0.0619727404163333,0.06695186095527578,0.06555438131000832
1837,"Twain, Mark",0.1348314606741573,0.03092193166634854,0.007662835249042149,0.041491159732217134,0.04409798524207166,0.04260422343053297,0.041397533763945976,0.04135860770383026,0.043640146516481015,0.04281249297326468
1841,"Balzac, Honoré de",0.1348314606741573,0.0011452567283832794,0.007662835249042149,0.005905615781759603,0.00597102387946921,0.005920678421841874,0.00613468492134623,0.006214318801171879,0.005468308618579742,0.006502821936905538
18419,"Churchill, Winston",0.17415730337078653,0.010879938919641152,0.03448275862068965,0.05462281964269209,0.05960537577201545,0.05556726741896607,0.051385068661083125,0.05736664480926915,0.044659591013044314,0.05379668562948305
18555,"Howells, William Dean",0.16292134831460672,0.027867913723993127,0.007662835249042149,0.035705482858639344,0.037618067281965865,0.03644091055539424,0.03543626143063668,0.03497183604144483,0.036616611733410055,0.03671441099093832
1856,"Balzac, Honoré de",0.1348314606741573,0.04161099446459248,0.007662835249042149,0.06718119357919708,0.06650937213265172,0.0653064552697419,0.06630713601384554,0.06864225456047582,0.06251967486183295,0.07340633642884446
18565,"Howells, William Dean",0.16292134831460672,0.012979576255010495,0.012260536398467435,0.010247624329332437,0.010498639093860116,0.009578094484242685,0.009638992764746078,0.009601212784772814,0.009272983886939644,0.01024441796145976
18566,"James, Henry",0.16292134831460672,0.055354075205191824,0.05440613026819924,0.03520922187157514,0.03825032962457496,0.03586813414105415,0.036160816996493976,0.03891418865941964,0.033447786304419885,0.038526746565331775
18581,"Alger, Horatio, Jr.",0.2696629213483146,0.002672265699560985,0.051340996168582384,0.02973384565953195,0.02805085856599817,0.029233474008281395,0.028753867444104488,0.03160098418446842,0.026109453732021608,0.030108155510084767
18605,"Howells, William Dean",0.23033707865168535,0.038556976522237066,0.01455938697318008,0.044949581644285405,0.04821077467558002,0.04409185106222182,0.043760065656409566,0.04740448417544472,0.049135556931492914,0.04425381692262721
18679,"Lang, Andrew",0.17415730337078653,0.10288222943309792,0.05823754789272032,0.04962609870642036,0.048474474335546254,0.04971420843492823,0.051106921737697146,0.04567795029748119,0.04608347770251818,0.0511703730353248
1871,"Balzac, Honoré de",0.1348314606741573,0.05134567665585035,0.007662835249042149,0.07969665359442603,0.08008296515617651,0.07661083422498181,0.07845288500169978,0.08396850128437276,0.06923675086986343,0.0814111933082994
1873,"Balzac, Honoré de",0.1348314606741573,0.023477762931857226,0.007662835249042149,0.01359711090277686,0.013721634937891792,0.014102630396130581,0.014666240861500004,0.015272104546539213,0.013188151094599865,0.015081060418680996
18810,"MacDonald, George",0.16292134831460672,0.08303111280778774,0.013793103448275862,0.1182542616824898,0.11698549651870188,0.11759616876220633,0.12006675526161265,0.1110215425707909,0.1199442119944212,0.11350932026173186
18811,"MacDonald, George",0.14044943820224715,0.008589425462874594,0.009195402298850576,0.018850215009749163,0.019455174913063932,0.018074277963620745,0.01764859398447185,0.01707283326014113,0.020732874270596845,0.01835495694016594
18813,"Henty, G. A. (George Alfred)",0.2696629213483146,0.0,0.010727969348659005,0.07884607766759535,0.08423122296500196,0.07274260462119192,0.0815828963679506,0.07251843340612449,0.07947497566050205,0.07605288602073168
18833,"Henty, G. A. (George Alfred)",0.16292134831460672,0.0,0.010727969348659005,0.07672679017073138,0.07899269814099451,0.07220761553974234,0.07509280148894451,0.06802463268543195,0.0775486633602475,0.06932295999820115
1884,"Bell, Clara",0.1348314606741573,0.001908761213972132,0.007662835249042149,0.0076144701341115065,0.007181574950074408,0.006829563218207928,0.006806014841370405,0.007070567309755419,0.0075009433509911965,0.007964382883997029
18859,"MacDonald, George",0.14044943820224715,0.002863141820958198,0.007662835249042149,0.010349957526221506,0.01058808108379018,0.009942046164187951,0.010581601782887437,0.009549075873243138,0.0118184679979903,0.010341105839498122
1892,"Twain, Mark",0.1348314606741573,0.0,0.007662835249042149,0.0022491296176479648,0.0028390121286422554,0.002440266181928109,0.002584019257382053,0.002681040412122233,0.0022014997717194843,0.00273649180401592
1898,"Balzac, Honoré de",0.1348314606741573,0.020041992746707385,0.045977011494252866,0.026691358676754737,0.02502987825094647,0.02445834841511971,0.025704553024761944,0.02535859166170364,0.02402261540674585,0.027016391968160452
1899,"Balzac, Honoré de",0.1348314606741573,0.02156900171788509,0.013026819923371648,0.06090255678942249,0.05819126706915561,0.05588746534503813,0.05510742995676704,0.05785592967131688,0.05803536992909754,0.061617160974074166
18997,"Dumas, Alexandre",0.16292134831460672,0.05039129604886428,0.026819923371647517,0.220395996461252,0.21328521971116407,0.20882672320182016,0.21970173034857648,0.2264827436849166,0.2047686653199159,0.2218289748836373
19078,"Lang, Andrew",0.16292134831460672,0.014315709104790991,1.0,0.06576173310621965,0.06495184782524886,0.06408731658227497,0.06434980581224052,0.055842642779940124,0.0686571893769297,0.065437456434241
1910,"Dumas, Alexandre",0.05617977528089888,9.543806069860659e-05,0.03601532567049809,0.0249318879044362,0.01579267963575521,0.0206318837582088,0.02009525673647811,0.02330319418793753,0.003429419625453174,0.02627661727340184
1912,"Balzac, Honoré de",0.1348314606741573,0.030349303302156894,0.009195402298850576,0.03976580002552828,0.03644761089650174,0.037646127593901534,0.040903050344593135,0.0388600464820619,0.03583065963687763,0.04078204753445911
19154,"Henty, G. A. (George Alfred)",0.16292134831460672,0.01374308074059935,0.011494252873563218,0.0724001866205397,0.07701726384615977,0.0740174299044975,0.07377074512470254,0.06559224523598971,0.06991429578066724,0.06881703505497717
1916,"Hawthorne, Nathaniel",0.1348314606741573,0.0,0.007662835249042149,0.01250005501784779,0.012935162267817078,0.01162258807431774,0.012125145512047882,0.0110931305608528,0.01314437126959408,0.01172171879567378
1919,"Alger, Horatio, Jr.",0.1348314606741573,0.0,0.010727969348659005,0.00588801007046686,0.005526898136368193,0.005256416885766904,0.005928650163282546,0.005303928115230595,0.006375176422271006,0.00635441728689317
1925,"Balzac, Honoré de",0.1348314606741573,0.0041992746707386905,0.007662835249042149,0.03498364869563687,0.03387384053110037,0.03234396814726718,0.034217222445426534,0.03389099776011807,0.03841992357293406,0.03570256110449036
1926,"Hawthorne, Nathaniel",0.1348314606741573,0.0,0.007662835249042149,0.03726909009282611,0.03718936257161142,0.03578261544030198,0.036705092149045535,0.03394513993747581,0.03739839432279908,0.03637487914015245
19398,"Henty, G. A. (George Alfred)",0.14044943820224715,0.0,0.007662835249042149,0.08730452158680277,0.09044744126514152,0.07883233163754391,0.0895135175970853,0.07519746855241866,0.08692588492577236,0.08496615924268656
1940,"Balzac, Honoré de",0.1348314606741573,0.0007635044855888527,0.007662835249042149,0.0042693849884902655,0.004419667985164967,0.003778733289049232,0.004103525598101732,0.0038059945416664158,0.004551017047029956,0.004553324489015806
1941,"Balzac, Honoré de",0.1348314606741573,0.01374308074059935,0.009195402298850576,0.049247575913626385,0.04709891821455283,0.04593348633888476,0.04680594616311772,0.052207095833659185,0.04537049198099539,0.051779731522496784
19419,"Kingston, William Henry Giles",0.16292134831460672,0.0007635044855888527,0.02298850574712644,0.03951821971047408,0.0396428488815896,0.03708528402152685,0.03940586443599702,0.03713351260409836,0.037062748997754726,0.0362287230454433
1942,"Balzac, Honoré de",0.1348314606741573,0.026150028631418208,0.09578544061302682,0.06816381234072331,0.06699359256089381,0.06459446236580525,0.06558601436062264,0.0701281565390716,0.06319096551192166,0.07116227823623321
19450,"Baum, L. Frank (Lyman Frank)",0.20786516853932585,0.0007635044855888527,0.0,0.00019586353813176973,0.0002297733879237894,0.0002028583134121168,0.00016997867540254042,0.0002927688108974166,0.00016261077859291637,0.00016189598183167326
19466,"Baum, L. Frank (Lyman Frank)",0.20786516853932585,0.0007635044855888527,0.0,0.0002739888819933184,0.00030533644838194856,0.0002704777512161556,0.000254109534945212,0.00035092151991128684,0.00023557715360255849,0.0002563353045668157
19467,"Baum, L. Frank (Lyman Frank)",0.23033707865168535,0.0007635044855888527,0.0,0.00021016817855712367,0.00027449438288882234,0.00021081354138906272,0.00019229910752610626,0.00031081620334999716,0.0001730345464514367,0.00018887864547028528
19484,"Twain, Mark",0.17415730337078653,0.010879938919641152,0.023754789272030653,0.005551300841993142,0.006240891952534061,0.00611359270028281,0.0061467036155666115,0.006515108675381553,0.005257748507837632,0.0059024576709464155
1950,"Balzac, Honoré de",0.1348314606741573,0.020041992746707385,0.007662835249042149,0.0448285423791478,0.041487204398078535,0.041210069727573226,0.041574380264617315,0.04200430330046703,0.043615129473620576,0.04628201380612956
19506,"Twain, Mark",0.20786516853932585,0.0007635044855888527,0.0,0.0003620174384570355,0.00044720994965032854,0.0003798621358991599,0.00036742865188023896,0.0004150900264093512,0.00033356057147264904,0.00027882085759899257
1951,"Lytton, Edward Bulwer Lytton, Baron",0.14044943820224715,0.001908761213972132,0.016858237547892722,0.033609302857847086,0.03414525070743988,0.031982005274316154,0.031564524935356594,0.03477933052195065,0.029680636600350658,0.034034133069502835
1953,"MacDonald, George",0.1348314606741573,0.0,0.007662835249042149,0.011590059815404116,0.013314519673382529,0.011823457580735622,0.01045626397173203,0.011760884081598278,0.01324235468746417,0.012182672632833404
1954,"Bell, Clara",0.1348314606741573,0.008398549341477381,0.007662835249042149,0.014761288562009516,0.014070150277964115,0.013551730858727086,0.013783725314460548,0.014562240443404382,0.014047069566141936,0.014683066130011463
19580,"James, Henry",0.20786516853932585,0.0007635044855888527,0.0,0.00026408566939115037,0.00025444704031829047,0.0002923546281527567,0.00023693997177323808,0.00034891625408322273,0.0001709497928797327,0.00022935264092820365
19592,"Alger, Horatio, Jr.",0.16292134831460672,0.0,0.028352490421455937,0.025534883516212657,0.026553476286306898,0.02442254988922345,0.02648061728013516,0.02788923713672103,0.026013555067723224,0.028271085827355918
19640,"Twain, Mark",0.20786516853932585,0.0007635044855888527,0.03295019157088123,0.00025528281374477893,0.0002929996221846978,0.00023070161133142714,0.0002438077970420274,0.0002827424817570942,0.0002439161678893748,0.00017538731365097926
19682,"Twain, Mark",0.20786516853932585,0.0007635044855888527,0.0,0.0002189710342034956,0.0002683259697901972,0.0002028583134121168,0.00022320432123565904,0.00027672668427290064,0.00022098387860063008,0.00017313875834776152
19717,"James, Henry",0.16292134831460672,0.025768276388623786,0.007662835249042149,0.050627423536195135,0.049328799549705836,0.04521353820697117,0.04847311074711637,0.046273514248416345,0.05093469926387352,0.0529759629438086
19718,"James, Henry",0.16292134831460672,0.025959152510020997,0.007662835249042149,0.05121501415059045,0.050625708403691794,0.0470273301857148,0.04929553282305391,0.04808426929115858,0.0516935495639738,0.05253974321498437
1973,"Lang, Andrew",0.15730337078651685,0.0005726283641916397,0.010727969348659005,0.018992161057046902,0.018215323880240258,0.017889318913156753,0.019669451569813163,0.014772793355351152,0.022244320610082288,0.02012906707440469
19841,"Twain, Mark",0.20786516853932585,0.0007635044855888527,0.002298850574712644,0.00020686710768973464,0.00022360497482516427,0.00019092547144669832,0.00017341258803693508,0.0002887582792412877,0.000148017503590988,0.00018663009016706752
1994,"Lang, Andrew",0.15730337078651685,0.043519755678564614,0.013026819923371648,0.04457215920844722,0.04374792779872468,0.04468252673951005,0.045964637567690994,0.044482811863954745,0.041269781705453513,0.0493265576866863
19987,"Twain, Mark",0.19101123595505615,0.05478144684100019,0.0314176245210728,0.06256409579267512,0.06843237491614812,0.06646592974738175,0.06974448256087469,0.06602939318650777,0.05918406914710647,0.06330807456209385
20031,"Henty, G. A. (George Alfred)",0.14044943820224715,0.0,0.012260536398467435,0.05694347246246681,0.05965934938662841,0.05371171049334346,0.05630071459721923,0.05121649451459533,0.05813335334696763,0.05535268589930969
20085,"James, Henry",0.1797752808988764,0.1444932238976904,0.012260536398467435,0.12806064287254787,0.1336633434341098,0.12013189767985775,0.12611044149814735,0.12968054110093105,0.13031169150650548,0.13152474535111192
20122,"Dumas, Alexandre",0.2865168539325843,0.0015270089711777054,0.01455938697318008,0.07785575640737855,0.06944091045777337,0.06955454700943094,0.07319899867107581,0.07187474307531579,0.07043339942002155,0.07278123805454995
20207,"Henty, G. A. (George Alfred)",0.14044943820224715,0.0,0.007662835249042149,0.07751464575108162,0.08185329971548194,0.07541357241445147,0.07803566461662083,0.0678862693432955,0.07375232710617441,0.06986036471567017
2022,"Lang, Andrew",0.15730337078651685,0.007635044855888528,0.01839080459770115,0.01982403091562903,0.020400484220428245,0.019551961560338414,0.020138180644408046,0.01826596642783951,0.019327750363268312,0.020171789625165828
20225,"Howells, William Dean",0.16292134831460672,0.02805878984539034,0.012260536398467435,0.03763881002997372,0.04076395796226473,0.03499305906359012,0.03812501502336778,0.03846500911393319,0.042089089859133205,0.03612978661210172
20319,"Burnand, F. C. (Francis Cowley)",0.16853932584269662,0.02080549723229624,0.1724137931034483,0.005134265555746283,0.005375772015451875,0.005580592425827443,0.005705445842046887,0.0053259860393393066,0.004428016586299417,0.006021631102016953
2034,"Scott, Walter",0.1348314606741573,0.0,0.01532567049808429,0.11691842833815287,0.11250106019600133,0.11482576061923495,0.11623450876162808,0.11694309256106535,0.11222020001125768,0.11578036111798168
20364,"Bell, George",0.17415730337078653,0.0925749188776484,0.23448275862068965,0.012937997086254779,0.013567424610426164,0.013555708472715559,0.01285828585949116,0.014842977659333413,0.010803193008570423,0.014858453443662444
20368,"Bell, George",0.18539325842696627,0.10192784882611183,0.2421455938697318,0.012904986377580887,0.012888899169577387,0.01387789520578186,0.012938982806399437,0.01469859851971277,0.01047380194424118,0.014777505452746609
20403,"Howells, William Dean",0.16292134831460672,0.038556976522237066,0.007662835249042149,0.0318938463637604,0.03275273145042523,0.03090208307644577,0.030730084165198675,0.03299664920080131,0.03261388487573827,0.032412924695882896
20407,"Bell, George",0.18539325842696627,0.08284023668639053,0.2268199233716475,0.013007319574469958,0.013163393552466209,0.013307107598436004,0.012777588912582884,0.01431158221489632,0.010972058047878451,0.014350279945135247
20408,"Bell, George",0.17415730337078653,0.0811223515938156,0.24827586206896554,0.012904986377580887,0.01332223018975581,0.013617361489536886,0.0130952258312644,0.014760761760382766,0.010790684487140198,0.015036089312616643
20410,"Bell, George",0.17415730337078653,0.09601068906279824,0.2360153256704981,0.013021624214895312,0.013163393552466209,0.013784421277052749,0.012739815873604544,0.01443189816458019,0.010907430687155628,0.01470780023834686
20432,"Alger, Horatio, Jr.",0.3370786516853932,0.0017178850925749188,0.010727969348659005,0.02486696684404421,0.026607449900919868,0.026178666465134226,0.028182120990477764,0.02363406304956817,0.0264638618392113,0.02602927619004789
