ID,Author,@,~,*,%,>,<,/,],0,"""",),(,.,[,x_X,4,2,',=,;
26905,"Parker, Gilbert",0.09090909090909093,0.0,0.5585106382978724,0.0,0.0,0.0,0.07004830917874398,0.009192065795839382,0.012511170688114387,0.09003961945138418,0.00815850815850816,0.00815850815850816,0.04116324515139417,0.009156626506024095,0.01999659149008692,0.034274193548387094,0.02570694087403599,0.03172241790457021,0.0,0.032644773321879025
2874,"Twain, Mark",0.09090909090909093,0.0,0.05319148936170212,0.0,0.0,0.0,0.05797101449275361,0.0004837929366231253,0.01161751563896336,0.04474222121280945,0.017482517482517484,0.017482517482517484,0.02207700335497608,0.0004819277108433735,0.018235528034994036,0.05040322580645161,0.06041131105398456,0.007788400533811722,0.0,0.03186379788355656
2875,"Twain, Mark",0.09090909090909093,0.0,0.05319148936170212,0.0,0.0,0.0,0.05797101449275361,0.0,0.02055406613047364,0.037095919448860634,0.046620046620046623,0.046620046620046623,0.02182485483950047,0.0,0.01993978299153553,0.07258064516129033,0.07840616966580975,0.004889627863221686,0.0,0.03436291928618845
2895,"Twain, Mark",0.09090909090909093,0.0,0.05319148936170212,0.0,0.0,0.0,0.07971014492753624,0.009675858732462506,1.0,0.049006990183460775,0.14918414918414918,0.15034965034965034,0.0692988170032149,0.009638554216867469,0.07771402601829233,0.3548387096774194,0.3676092544987146,0.01953663392329738,0.015384615384615384,0.09137412628372836
4401,"Meredith, George",0.4545454545454545,0.5,0.2819148936170213,1.0,0.011363636363636364,0.010683760683760684,0.05072463768115942,0.008708272859216255,0.04021447721179625,0.0007065889418830598,0.00815850815850816,0.00815850815850816,0.004727784665167784,0.00867469879518072,0.011248082713173893,0.03024193548387096,0.016709511568123392,0.011288805268109126,0.015384615384615384,0.012495607013159434
4402,"Meredith, George",0.4545454545454545,0.5,0.2819148936170213,1.0,0.011363636363636364,0.010683760683760684,0.05072463768115942,0.008708272859216255,0.04021447721179625,0.0009084714967067908,0.005827505827505828,0.005827505827505828,0.0025495016564756642,0.00867469879518072,0.006930636823268761,0.03024193548387096,0.026992287917737792,0.006147585814609814,0.015384615384615384,0.0069116326291538115
4403,"Meredith, George",0.4545454545454545,0.5,0.2819148936170213,1.0,0.011363636363636364,0.010683760683760684,0.05072463768115942,0.008708272859216255,0.04021447721179625,0.000858000858000858,0.005827505827505828,0.005827505827505828,0.00330594720290251,0.00867469879518072,0.007725955802988126,0.03024193548387096,0.016709511568123392,0.007547747708328774,0.015384615384615384,0.009176461400288959
4404,"Meredith, George",0.4545454545454545,0.5,0.2819148936170213,1.0,0.011363636363636364,0.010683760683760684,0.05072463768115942,0.008708272859216255,0.04110813226094727,0.002069296186943245,0.004662004662004664,0.004662004662004664,0.003214893572314093,0.00867469879518072,0.009487019258081007,0.04435483870967742,0.016709511568123392,0.008225951125598898,0.015384615384615384,0.009137412628372836
4405,"Meredith, George",0.09090909090909093,0.0,0.05319148936170212,0.0,0.0,0.0,0.06038647342995169,0.0,0.0062555853440571935,0.0032805915158856326,0.009324009324009324,0.009324009324009324,0.014904778914780804,0.0,0.022155314435039482,0.034274193548387094,0.0,0.032980375855958345,0.0,0.03725252840798157
4406,"Meredith, George",0.2727272727272727,0.5,0.276595744680851,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.008708272859216255,0.04110813226094727,0.02303984656925833,0.01282051282051282,0.01282051282051282,0.010450155141378271,0.00867469879518072,0.016360847582798387,0.03024193548387096,0.02056555269922879,0.008499420245465883,0.015384615384615384,0.005271584208676637
4407,"Meredith, George",0.4545454545454545,0.5,0.276595744680851,1.0,0.011363636363636364,0.010683760683760684,0.04830917874396135,0.008708272859216255,0.04021447721179625,0.02849067554949908,0.016317016317016316,0.016317016317016316,0.010534204646536809,0.00867469879518072,0.013634039652331988,0.03024193548387096,0.023136246786632387,0.003806690148548426,0.015384615384615384,0.005623023155921746
4408,"Meredith, George",0.4545454545454545,0.5,0.276595744680851,1.0,0.011363636363636364,0.010683760683760684,0.04830917874396135,0.008708272859216255,0.04021447721179625,0.025109142756201575,0.017482517482517484,0.017482517482517484,0.009728730222100815,0.00867469879518072,0.013690848150883372,0.034274193548387094,0.016709511568123392,0.006377299875298082,0.015384615384615384,0.005701120699753992
4409,"Meredith, George",0.4545454545454545,0.5,0.276595744680851,1.0,0.011363636363636364,0.010683760683760684,0.04830917874396135,0.008708272859216255,0.04021447721179625,0.03121609003961945,0.02331002331002331,0.02331002331002331,0.012873582540116129,0.00867469879518072,0.013974890643640287,0.040322580645161296,0.016709511568123392,0.00586317792994815,0.015384615384615384,0.00519348666484439
4410,"Meredith, George",0.4545454545454545,0.5,0.276595744680851,1.0,0.011363636363636364,0.010683760683760684,0.04830917874396135,0.008708272859216255,0.04021447721179625,0.037196860726272485,0.0069930069930069965,0.0069930069930069965,0.015500129576320453,0.00867469879518072,0.013577231153780605,0.03024193548387096,0.016709511568123392,0.009910520903979522,0.015384615384615384,0.0069116326291538115
4411,"Meredith, George",0.4545454545454545,0.5,0.2819148936170213,1.0,0.011363636363636364,0.010683760683760684,0.04830917874396135,0.008708272859216255,0.03753351206434316,0.03474903474903475,0.004662004662004664,0.004662004662004664,0.01531101818971374,0.00867469879518072,0.01175935920013634,0.03024193548387096,0.016709511568123392,0.00855411406943928,0.015384615384615384,0.005232535436760513
4412,"Meredith, George",0.09090909090909093,0.0,0.05319148936170212,0.0,0.0,0.0,0.05797101449275361,0.0,0.0035746201966041094,0.1781361193125899,0.057109557109557126,0.057109557109557126,0.07537839787634917,0.0,0.059251263989092764,0.036290322580645164,0.007712082262210797,0.042486162462534734,0.0,0.03323050490062087
4413,"Meredith, George",0.4545454545454545,0.5,0.25531914893617025,1.0,0.011363636363636364,0.010683760683760684,0.04830917874396135,0.008708272859216255,0.03663985701519214,0.025941908294849467,0.016317016317016316,0.016317016317016316,0.01173191009504598,0.00867469879518072,0.017212975061069134,0.034274193548387094,0.01799485861182519,0.0035660373230654795,0.015384615384615384,0.008356437190050374
4414,"Meredith, George",0.2727272727272727,0.5,0.25531914893617025,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.008708272859216255,0.03753351206434316,0.031947914300855466,0.033799533799533814,0.033799533799533814,0.011213604813234994,0.00867469879518072,0.013349997159575073,0.03830645161290322,0.026992287917737792,0.005535014986107769,0.015384615384615384,0.008434534733882618
4415,"Meredith, George",0.4545454545454545,0.5,0.25531914893617025,1.0,0.011363636363636364,0.010683760683760684,0.04830917874396135,0.008708272859216255,0.03663985701519214,0.033512504100739395,0.03962703962703963,0.03962703962703963,0.011991062735951474,0.00867469879518072,0.010964040220416974,0.03225806451612903,0.01799485861182519,0.005841300400358792,0.015384615384615384,0.008785973681127728
4416,"Meredith, George",0.4545454545454545,0.5,0.25531914893617025,1.0,0.011363636363636364,0.010683760683760684,0.04830917874396135,0.008708272859216255,0.03663985701519214,0.032881621116915234,0.04428904428904429,0.04428904428904429,0.0120470957393905,0.00867469879518072,0.01420212463784582,0.042338709677419366,0.02056555269922879,0.007668074121070249,0.015384615384615384,0.01073841227693389
4417,"Meredith, George",0.4545454545454545,0.5,0.25531914893617025,1.0,0.011363636363636364,0.010683760683760684,0.04830917874396135,0.008708272859216255,0.03663985701519214,0.030585207055795288,0.03263403263403264,0.03263403263403264,0.011157571809795968,0.00867469879518072,0.014656592626256888,0.034274193548387094,0.02056555269922879,0.00588505545953751,0.015384615384615384,0.010035534382443673
4418,"Meredith, George",0.4545454545454545,0.5,0.25531914893617025,1.0,0.011363636363636364,0.010683760683760684,0.04830917874396135,0.013546202225447508,0.03663985701519214,0.02316602316602316,0.03496503496503496,0.03496503496503496,0.009700713720381305,0.013493975903614458,0.012213827188547409,0.034274193548387094,0.01799485861182519,0.004484893565818548,0.015384615384615384,0.008590729821547112
4419,"Meredith, George",0.4545454545454545,0.5,0.25531914893617025,1.0,0.011363636363636364,0.010683760683760684,0.04830917874396135,0.008708272859216255,0.03663985701519214,0.02457920104978929,0.015151515151515155,0.015151515151515155,0.011178584186085605,0.00867469879518072,0.011020848718968357,0.03225806451612903,0.01799485861182519,0.006727340348727822,0.015384615384615384,0.0077316568393924
4420,"Meredith, George",0.09090909090909093,0.0,0.05319148936170212,0.0,0.0,0.0,0.05797101449275361,0.005321722302854378,0.0062555853440571935,0.19915714033361093,0.18764568764568765,0.18764568764568765,0.07997310415834928,0.005301204819277107,0.06623870931091291,0.03830645161290322,0.016709511568123392,0.039674899910302125,0.0,0.0618532547151392
4421,"Meredith, George",0.4545454545454545,0.5,0.25,1.0,0.011363636363636364,0.010683760683760684,0.04830917874396135,0.008708272859216255,0.03753351206434316,0.03156938451056098,0.015151515151515155,0.015151515151515155,0.01317475993360089,0.00867469879518072,0.01999659149008692,0.03225806451612903,0.023136246786632387,0.010380887790150737,0.015384615384615384,0.012378460697411066
4422,"Meredith, George",0.4545454545454545,0.5,0.25,1.0,0.011363636363636364,0.010683760683760684,0.04830917874396135,0.008708272859216255,0.03753351206434316,0.037095919448860634,0.015151515151515155,0.015151515151515155,0.012348273132875264,0.00867469879518072,0.013406805658126457,0.03024193548387096,0.03213367609254498,0.014537618412128903,0.015384615384615384,0.01351087508297864
4423,"Meredith, George",0.4545454545454545,0.5,0.25,1.0,0.011363636363636364,0.010683760683760684,0.04830917874396135,0.008708272859216255,0.03753351206434316,0.03469856411032882,0.022144522144522148,0.022144522144522148,0.014176349870073471,0.00867469879518072,0.015338294608873485,0.03024193548387096,0.021850899742930592,0.010741867028375157,0.015384615384615384,0.012339411925494944
4424,"Meredith, George",0.4545454545454545,0.5,0.25,1.0,0.011363636363636364,0.010683760683760684,0.04830917874396135,0.008708272859216255,0.03842716711349418,0.03916521563580387,0.00815850815850816,0.00815850815850816,0.01360201158482346,0.00867469879518072,0.015792762597284554,0.046370967741935484,0.02056555269922879,0.008718195541359471,0.015384615384615384,0.013354679995314148
4425,"Meredith, George",0.4545454545454545,0.5,0.25,1.0,0.011363636363636364,0.010683760683760684,0.04830917874396135,0.008708272859216255,0.03753351206434316,0.033966739849092785,0.022144522144522148,0.022144522144522148,0.013104718679302107,0.00867469879518072,0.01210021019144464,0.03024193548387096,0.02056555269922879,0.009823010785622088,0.030769230769230767,0.01194892420633371
4426,"Meredith, George",0.09090909090909093,0.0,0.05319148936170212,0.0,0.0,0.0,0.05797101449275361,0.0,0.002680965147453081,0.17437605672899792,0.06293706293706294,0.06293706293706294,0.06723960412683071,0.0,0.05584275407600977,0.036290322580645164,0.008997429305912595,0.054081253144894884,0.015384615384615384,0.06294662032879066
4427,"Meredith, George",0.2727272727272727,0.5,0.276595744680851,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.008708272859216255,0.049151027703306524,0.004542357483533954,0.017482517482517484,0.017482517482517484,0.010758336660292913,0.00867469879518072,0.01624723058569562,0.034274193548387094,0.021850899742930592,0.01790675796889015,0.015384615384615384,0.008668827365379356
4428,"Meredith, George",0.2727272727272727,0.5,0.276595744680851,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.008708272859216255,0.03663985701519214,0.0016150604385898506,0.01981351981351981,0.01981351981351981,0.00974974259839045,0.00867469879518072,0.014258933136397204,0.03225806451612903,0.026992287917737792,0.018595900150954952,0.015384615384615384,0.008083095786637509
4429,"Meredith, George",0.2727272727272727,0.5,0.276595744680851,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.009675858732462506,0.04378909740840035,0.0016150604385898506,0.013986013986013988,0.013986013986013988,0.008888235170515433,0.009638554216867469,0.014429358632051355,0.036290322580645164,0.02056555269922879,0.013914108818832177,0.015384615384615384,0.005779218243586239
4430,"Meredith, George",0.2727272727272727,0.5,0.276595744680851,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.008708272859216255,0.0580875781948168,0.001110354051530522,0.00815850815850816,0.00815850815850816,0.010268047880201437,0.00867469879518072,0.013634039652331988,0.042338709677419366,0.016709511568123392,0.015139250475836268,0.015384615384615384,0.007341169120231169
4431,"Meredith, George",0.2727272727272727,0.5,0.276595744680851,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.008708272859216255,0.03932082216264522,0.0018674136321195146,0.01165501165501166,0.01165501165501166,0.012698479404369172,0.00867469879518072,0.014486167130602738,0.03024193548387096,0.016709511568123392,0.02080553063948019,0.015384615384615384,0.005974462103166855
4432,"Meredith, George",0.2727272727272727,0.5,0.276595744680851,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.008708272859216255,0.03753351206434316,0.0009084714967067908,0.0069930069930069965,0.0069930069930069965,0.009343503323457516,0.00867469879518072,0.013690848150883372,0.03024193548387096,0.02056555269922879,0.015237699358988385,0.015384615384615384,0.0046077550861025425
4433,"Meredith, George",0.2727272727272727,0.5,0.276595744680851,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.008708272859216255,0.03842716711349418,0.0006056476644711937,0.01282051282051282,0.01282051282051282,0.011010485175768529,0.00867469879518072,0.013974890643640287,0.03225806451612903,0.016709511568123392,0.01863965521013367,0.015384615384615384,0.0065992424538248275
4434,"Meredith, George",0.09090909090909093,0.0,0.05319148936170212,0.0,0.0,0.0,0.05797101449275361,0.0009675858732462508,0.045576407506702415,0.0099174805057158,0.061771561771561775,0.061771561771561775,0.07415267592612049,0.000963855421686747,0.07362381412259274,0.05645161290322581,0.0025706940874035984,0.11968102561858715,0.0,0.04615564840485766
4435,"Meredith, George",0.4545454545454545,0.5,0.2393617021276596,1.0,0.011363636363636364,0.010683760683760684,0.04830917874396135,0.008708272859216255,0.03663985701519214,0.023014611249905368,0.015151515151515155,0.015151515151515155,0.008839206292506284,0.00867469879518072,0.016133613588592853,0.036290322580645164,0.019280205655526992,0.003095670436894266,0.015384615384615384,0.010308875785856536
4436,"Meredith, George",0.2727272727272727,0.5,0.2393617021276596,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.008708272859216255,0.03663985701519214,0.0013627072450601864,0.025641025641025644,0.025641025641025644,0.007949682362911754,0.00867469879518072,0.01175935920013634,0.034274193548387094,0.024421593830334185,0.012043580038942002,0.015384615384615384,0.007653559295560154
4437,"Meredith, George",0.2727272727272727,0.5,0.2393617021276596,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.008708272859216255,0.03663985701519214,0.0016150604385898506,0.01981351981351981,0.01981351981351981,0.007823608105173947,0.00867469879518072,0.011077657217519741,0.034274193548387094,0.01799485861182519,0.011277866503314448,0.015384615384615384,0.009449802803701822
4438,"Meredith, George",0.2727272727272727,0.5,0.2393617021276596,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.009192065795839382,0.03663985701519214,0.0008075302192949253,0.04195804195804195,0.04195804195804195,0.009805775601829476,0.009156626506024095,0.010964040220416974,0.046370967741935484,0.01799485861182519,0.01314839528320462,0.015384615384615384,0.010504119645437151
4439,"Meredith, George",0.2727272727272727,0.5,0.2393617021276596,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.008708272859216255,0.03663985701519214,0.016276780982663334,0.013986013986013988,0.013986013986013988,0.007158216189335519,0.00867469879518072,0.01056638073055729,0.034274193548387094,0.01799485861182519,0.0042442407403356025,0.015384615384615384,0.009879339294779178
4440,"Meredith, George",0.2727272727272727,0.5,0.2393617021276596,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.008708272859216255,0.03932082216264522,0.01882554823731294,0.010489510489510492,0.010489510489510492,0.00909835893341178,0.00867469879518072,0.010339146736351758,0.040322580645161296,0.01799485861182519,0.002329956901266709,0.015384615384615384,0.010191729470108164
4441,"Meredith, George",0.2727272727272727,0.5,0.2393617021276596,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.008708272859216255,0.03663985701519214,0.02515961339490751,0.00815850815850816,0.00815850815850816,0.010716311907713643,0.00867469879518072,0.014429358632051355,0.040322580645161296,0.01799485861182519,0.003905139031700541,0.015384615384615384,0.010308875785856536
4442,"Meredith, George",0.2727272727272727,0.5,0.2393617021276596,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.008708272859216255,0.03663985701519214,0.02493249552073081,0.009324009324009324,0.009324009324009324,0.011991062735951474,0.00867469879518072,0.011645742203033571,0.040322580645161296,0.021850899742930592,0.004747423920890853,0.015384615384615384,0.01472138701237846
4443,"Meredith, George",0.09090909090909093,0.0,0.05319148936170212,0.0,0.0,0.0,0.05797101449275361,0.0004837929366231253,0.002680965147453081,0.10959699194993314,0.10955710955710957,0.10955710955710957,0.07462895645535221,0.0004819277108433735,0.0665795603022212,0.046370967741935484,0.0025706940874035984,0.0540703143801002,0.0,0.08208051856769104
4444,"Meredith, George",0.2727272727272727,0.5,0.2819148936170213,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.008708272859216255,0.03753351206434316,0.000858000858000858,0.01282051282051282,0.01282051282051282,0.010548212897396566,0.00867469879518072,0.01619042208714424,0.04435483870967742,0.019280205655526992,0.01620031066092017,0.015384615384615384,0.010816509820766136
4445,"Meredith, George",0.2727272727272727,0.5,0.2819148936170213,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.008708272859216255,0.03663985701519214,0.0006561183031771268,0.01165501165501166,0.01165501165501166,0.010520196395677051,0.00867469879518072,0.013009146168266771,0.036290322580645164,0.024421593830334185,0.01890218556520597,0.015384615384615384,0.012261314381662695
4446,"Meredith, George",0.2727272727272727,0.5,0.2819148936170213,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.008708272859216255,0.03663985701519214,0.0012112953289423881,0.02331002331002331,0.02331002331002331,0.009672697218661793,0.00867469879518072,0.013520422655229222,0.036290322580645164,0.019280205655526992,0.01087313220591131,0.015384615384615384,0.010504119645437151
4447,"Meredith, George",0.2727272727272727,0.5,0.2819148936170213,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.008708272859216255,0.03663985701519214,0.001665531077295783,0.009324009324009324,0.009324009324009324,0.010772344911152669,0.00867469879518072,0.014827018121911038,0.046370967741935484,0.01799485861182519,0.012842109868953596,0.015384615384615384,0.008668827365379356
4448,"Meredith, George",0.2727272727272727,0.5,0.2819148936170213,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.008708272859216255,0.03663985701519214,0.0014131778837661194,0.015151515151515155,0.015151515151515155,0.010702303656853884,0.00867469879518072,0.01619042208714424,0.03830645161290322,0.01799485861182519,0.017863002909711434,0.015384615384615384,0.009020266312624469
4449,"Meredith, George",0.2727272727272727,0.5,0.2819148936170213,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.008708272859216255,0.03663985701519214,0.0008832361773538244,0.015151515151515155,0.015151515151515155,0.010583233524545956,0.00867469879518072,0.014940635119013803,0.036290322580645164,0.01799485861182519,0.014603251000896982,0.015384615384615384,0.007809754383224647
4450,"Meredith, George",0.2727272727272727,0.5,0.2819148936170213,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.008708272859216255,0.03932082216264522,0.0013122366063542533,0.01282051282051282,0.01282051282051282,0.011787943098485007,0.00867469879518072,0.014429358632051355,0.03024193548387096,0.01799485861182519,0.017162921962851952,0.015384615384615384,0.00968409543519856
4451,"Meredith, George",0.2727272727272727,0.5,0.2819148936170213,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.008708272859216255,0.03663985701519214,0.0013627072450601864,0.01165501165501166,0.01165501165501166,0.007697533847436139,0.00867469879518072,0.010111912742146224,0.03024193548387096,0.01799485861182519,0.011179417620162332,0.015384615384615384,0.0069116326291538115
4452,"Meredith, George",0.09090909090909093,0.0,0.05319148936170212,0.0,0.0,0.0,0.05797101449275361,0.0,0.002680965147453081,0.0069649481414187295,0.0780885780885781,0.0780885780885781,0.08383938139564204,0.0,0.08265636539226268,0.036290322580645164,0.007712082262210797,0.11882780196460214,0.0,0.07473934944745987
4453,"Meredith, George",0.2727272727272727,0.5,0.29255319148936165,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.009675858732462506,0.03663985701519214,0.0006561183031771268,0.01981351981351981,0.01981351981351981,0.0107303201585734,0.009638554216867469,0.017212975061069134,0.034274193548387094,0.019280205655526992,0.012754599750596163,0.015384615384615384,0.010308875785856536
4454,"Meredith, George",0.2727272727272727,0.5,0.29255319148936165,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.009192065795839382,0.03842716711349418,0.0014131778837661194,0.016317016317016316,0.016317016317016316,0.0105692252736862,0.009156626506024095,0.013577231153780605,0.036290322580645164,0.02570694087403599,0.015598678597212803,0.015384615384615384,0.008395485961966495
4455,"Meredith, George",0.2727272727272727,0.5,0.29255319148936165,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.009192065795839382,0.03663985701519214,0.0009084714967067908,0.01165501165501166,0.01165501165501166,0.01189300497993318,0.009156626506024095,0.0166448900755553,0.03024193548387096,0.01799485861182519,0.01792863549847951,0.015384615384615384,0.012027021750165956
4456,"Meredith, George",0.2727272727272727,0.5,0.29255319148936165,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.009192065795839382,0.03753351206434316,0.0028263557675322387,0.015151515151515155,0.015151515151515155,0.012264223627716724,0.009156626506024095,0.017269783559620517,0.040322580645161296,0.019280205655526992,0.013946925113216215,0.015384615384615384,0.010855558592682259
4457,"Meredith, George",0.2727272727272727,0.5,0.29255319148936165,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.009192065795839382,0.03663985701519214,0.0013122366063542533,0.010489510489510492,0.010489510489510492,0.011178584186085605,0.009156626506024095,0.015111060614667953,0.03024193548387096,0.01799485861182519,0.015018924063094796,0.015384615384615384,0.008356437190050374
4458,"Meredith, George",0.2727272727272727,0.5,0.29255319148936165,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.009192065795839382,0.03663985701519214,0.00098417745476569,0.009324009324009324,0.009324009324009324,0.013342858943917969,0.009156626506024095,0.015622337101630404,0.03225806451612903,0.01799485861182519,0.019635082806449496,0.015384615384615384,0.00968409543519856
4459,"Meredith, George",0.2727272727272727,0.5,0.29255319148936165,1.0,0.006818181818181818,0.006410256410256411,0.04830917874396135,0.009192065795839382,0.03663985701519214,0.0009589421354127236,0.005827505827505828,0.005827505827505828,0.008762160912777626,0.009156626506024095,0.01039595523490314,0.03024193548387096,0.01799485861182519,0.01210921262771008,0.015384615384615384,0.005115389121012144
4460,"Meredith, George",0.09090909090909093,0.0,0.05319148936170212,0.0,0.0,0.0,0.05797101449275361,0.0004837929366231253,0.008042895442359248,0.0070154187801246635,0.05944055944055944,0.05944055944055944,0.07996610003291939,0.0004819277108433735,0.0785093449980117,0.03830645161290322,0.0038560411311053984,0.10621540615633683,0.0,0.06392283962669372
4461,"Meredith, George",0.2727272727272727,0.5,0.37765957446808507,1.0,0.006818181818181818,0.006410256410256411,0.05797101449275361,0.009192065795839382,0.06255585344057192,0.0008075302192949253,0.024475524475524483,0.024475524475524483,0.006373754141189161,0.009156626506024095,0.010168721240697608,0.034274193548387094,0.03598971722365038,0.006574197641602311,0.0,0.007341169120231169
4462,"Meredith, George",0.2727272727272727,0.5,0.37765957446808507,1.0,0.006818181818181818,0.006410256410256411,0.05797101449275361,0.009192065795839382,0.06255585344057192,0.0007065889418830598,0.009324009324009324,0.009324009324009324,0.00656986965322575,0.009156626506024095,0.008805317275464408,0.034274193548387094,0.04755784061696658,0.005469382397339693,0.0,0.0077316568393924
4463,"Meredith, George",0.2727272727272727,0.5,0.37765957446808507,1.0,0.006818181818181818,0.006410256410256411,0.05797101449275361,0.009192065795839382,0.06255585344057192,0.0007065889418830598,0.01165501165501166,0.01165501165501166,0.006408774768338552,0.009156626506024095,0.009600636255183773,0.034274193548387094,0.03598971722365038,0.005272484631035464,0.0,0.006091608418915225
4464,"Meredith, George",0.09090909090909093,0.0,0.05319148936170212,0.0,0.0,0.0,0.05797101449275361,0.0,0.002680965147453081,0.0012112953289423881,0.02797202797202797,0.02797202797202797,0.020157872987189452,0.0,0.01880361302050787,0.042338709677419366,0.0038560411311053984,0.0170863506092892,0.0,0.02081299543129369
4465,"Meredith, George",0.2727272727272727,0.5,0.4095744680851065,1.0,0.006818181818181818,0.006410256410256411,0.05797101449275361,0.009192065795839382,0.06255585344057192,0.0005551770257652611,0.01981351981351981,0.01981351981351981,0.013391887821927113,0.009156626506024095,0.019598932000227238,0.034274193548387094,0.03598971722365038,0.013596884639786477,0.0,0.013081338591901285
4466,"Meredith, George",0.2727272727272727,0.5,0.3882978723404256,1.0,0.006818181818181818,0.006410256410256411,0.05797101449275361,0.009192065795839382,0.06255585344057192,0.0018674136321195146,0.01981351981351981,0.01981351981351981,0.011956042108802084,0.009156626506024095,0.017667443049480203,0.034274193548387094,0.048843187660668384,0.011365376621671879,0.0,0.01269085087274005
4467,"Meredith, George",0.2727272727272727,0.5,0.3882978723404256,1.0,0.006818181818181818,0.006410256410256411,0.05797101449275361,0.009192065795839382,0.06255585344057192,0.0013122366063542533,0.02097902097902098,0.02097902097902098,0.014925791291070438,0.009156626506024095,0.01675850707265807,0.034274193548387094,0.03470437017994858,0.016047167953794655,0.0,0.011675582802920845
4468,"Meredith, George",0.2727272727272727,0.5,0.3882978723404256,1.0,0.006818181818181818,0.006410256410256411,0.05797101449275361,0.009192065795839382,0.06255585344057192,0.0013627072450601864,0.010489510489510492,0.010489510489510492,0.01344792082536614,0.009156626506024095,0.018121911037891267,0.05645161290322581,0.03470437017994858,0.0170863506092892,0.0,0.0132765824514819
4469,"Meredith, George",0.2727272727272727,0.5,0.3882978723404256,1.0,0.006818181818181818,0.006410256410256411,0.05797101449275361,0.009192065795839382,0.064343163538874,0.0016150604385898506,0.01165501165501166,0.01165501165501166,0.011598831711878295,0.009156626506024095,0.01709935806396637,0.034274193548387094,0.03470437017994858,0.01688945284298497,0.0,0.013588972626810886
4470,"Meredith, George",0.09090909090909093,0.0,0.07446808510638298,0.0,0.0,0.0,0.05797101449275361,0.0,0.008042895442359248,0.00499659323188735,0.05128205128205128,0.05128205128205128,0.06613295230890995,0.0,0.06873828324717378,0.034274193548387094,0.0025706940874035984,0.07450392701656129,0.0,0.06372759576711312
4471,"Meredith, George",0.2727272727272727,0.5,0.7553191489361702,1.0,0.006818181818181818,0.006410256410256411,0.05797101449275361,0.009675858732462506,0.06523681858802502,0.0010598834128245894,0.03263403263403264,0.03146853146853147,0.013700069340841756,0.009638554216867469,0.023121058910413,0.03830645161290322,0.03470437017994858,0.018267737207114568,0.0,0.02190636104494513
4472,"Meredith, George",0.2727272727272727,0.5,0.7659574468085106,1.0,0.006818181818181818,0.006410256410256411,0.05797101449275361,0.009192065795839382,0.06255585344057192,0.0008075302192949253,0.02097902097902098,0.02097902097902098,0.008678111407619088,0.009156626506024095,0.016985741066863604,0.034274193548387094,0.04498714652956298,0.008094685948062745,0.0,0.014682338240462337
4473,"Meredith, George",0.2727272727272727,0.5,0.7553191489361702,1.0,0.006818181818181818,0.006410256410256411,0.05797101449275361,0.009192065795839382,0.06255585344057192,0.000858000858000858,0.030303030303030307,0.030303030303030307,0.011808955474774641,0.009156626506024095,0.01607680509004147,0.034274193548387094,0.03598971722365038,0.012317049158808987,0.0,0.01968058104572611
4474,"Meredith, George",0.2727272727272727,0.5,0.7553191489361702,1.0,0.006818181818181818,0.006410256410256411,0.05797101449275361,0.009192065795839382,0.06702412868632708,0.001665531077295783,0.02331002331002331,0.02331002331002331,0.015934385352972903,0.009156626506024095,0.01999659149008692,0.052419354838709666,0.033419023136246784,0.018267737207114568,0.0,0.02135967823811941
