ID,Author,/,w_W,h_H,e_E,u_U
21942,"Meade, L. T.",0.0117124394184168,0.01072790934413209,0.009602067358038036,0.00898841050920342,0.007904923704686323
21964,"Hawthorne, Nathaniel",0.0117124394184168,0.08210933742015594,0.08839475728811269,0.0901651895747024,0.07509289642920866
21968,"James, Henry",0.01009693053311793,0.059691474723971676,0.0732358206938486,0.06237138811683885,0.051859092213766514
21969,"James, Henry",0.01009693053311793,0.054467352029800985,0.06772539945275817,0.061326760711101776,0.06152497536984027
21979,"Henty, G. A. (George Alfred)",0.019386106623586433,0.10846486861387357,0.1096848292402797,0.10070585767476008,0.07593846726709955
21987,"Baring-Gould, S. (Sabine)",0.0117124394184168,0.04494759097468482,0.04899841232307536,0.04103413917877183,0.03736026747965588
220,"Conrad, Joseph",0.009289176090468495,0.018647992572125332,0.01835540316859777,0.017706224762703858,0.014716035591550497
22000,"Trollope, Anthony",0.0117124394184168,0.09017484590516037,0.10188156605749417,0.08260737322355656,0.07164079530203946
22012,"Stratemeyer, Edward",0.0117124394184168,0.08075576387412885,0.06657686720940445,0.06569405841942419,0.058941717672430526
22022,"Alcott, Louisa May",0.0117124394184168,0.05127918293378676,0.04837769820626288,0.051690177775447065,0.041161457484853434
22051,"Burnand, F. C. (Francis Cowley)",0.02019386106623586,0.0100343427337711,0.01097861703205756,0.01151397556243117,0.011194116688775627
22060,"Henty, G. A. (George Alfred)",0.01009693053311793,0.12015482196592575,0.12172752761544438,0.11832188368556296,0.09902487840070748
221,"Doyle, Arthur Conan",0.009289176090468495,0.13721432326915978,0.13207276289565245,0.12229901935077875,0.11161535060159652
22126,"Bell, George",0.01211631663974152,0.012920474757531351,0.014580447927574909,0.016313388221721115,0.013792889447431091
22127,"Bell, George",0.012924071082390954,0.013188952155090444,0.015437624565077862,0.017582463684514132,0.014979791632727472
22128,"Ward, Humphry, Mrs.",0.01009693053311793,0.028514536932422008,0.030452994628922744,0.026298180292621532,0.0194326142102446
22133,"Burnand, F. C. (Francis Cowley)",0.02019386106623586,0.00845703802311143,0.008187514778907544,0.00915831978604017,0.010030487095347807
22138,"Bell, George",0.012520193861066236,0.013546922018502569,0.01457622538256258,0.015851906235250932,0.013684284018711164
22163,"Stratemeyer, Edward",0.0117124394184168,0.05768908080051011,0.05303094280985035,0.05101473595888615,0.042906901874995164
22164,"Meade, L. T.",0.0117124394184168,0.10679807143736086,0.09849086241259332,0.09920813886412502,0.10041347638219802
22186,"Stratemeyer, Edward",0.0117124394184168,0.07252245701565,0.07193527683005099,0.06729456185431852,0.05455871287051906
22219,"Howells, William Dean",0.0117124394184168,0.05616770888100858,0.05722815255210621,0.040585243064659916,0.036421606274290766
22224,"Henty, G. A. (George Alfred)",0.012520193861066236,0.1294732249728726,0.13662044387393169,0.1274655199538518,0.10125904722008892
22230,"Ruskin, John",0.0117124394184168,0.03426442786347925,0.03030942809850353,0.033663013267607116,0.03147230173691111
22234,"Alcott, Louisa May",0.0117124394184168,0.048907632588681436,0.041668074181670775,0.04169699512297448,0.0348933727415889
22246,"Crawford, F. Marion (Francis Marion)",0.012520193861066236,0.021668363294665132,0.019461709961828198,0.019977974723373013,0.016957961941554762
2225,"Kipling, Rudyard",0.009693053311793216,0.06435626950656091,0.06312704793433098,0.05782369290471446,0.04827511306600883
22251,"Abbott, Jacob",0.0117124394184168,0.11447205038425827,0.12928588318751474,0.13425559809114268,0.12008657404175105
22252,"Abbott, Jacob",0.0117124394184168,0.053505308021880915,0.05748572779785833,0.05325082594787351,0.03622766800871947
2226,"Kipling, Rudyard",0.009693053311793216,0.12263823789334735,0.13234300577644156,0.11462163721222927,0.09567362517163536
2227,"Kipling, Rudyard",0.0044426494345718905,0.07630351369794056,0.07670675269398372,0.07005296554617442,0.060896615389389265
22278,"Meade, L. T.",0.0117124394184168,0.059434183884644214,0.05204708982197751,0.05341444228853112,0.046382275594032914
22297,"Howells, William Dean",0.0117124394184168,0.08727752732316847,0.08850454345843327,0.07780796056426663,0.0705314684229716
22307,"Hancock, H. Irving (Harrie Irving)",0.01211631663974152,0.055653127202353665,0.0540992466979698,0.0538528501756778,0.04966371104749937
2233,"Wodehouse, P. G. (Pelham Grenville)",0.0044426494345718905,0.08502902911861107,0.08794716751680573,0.08640620903036343,0.07444902138751193
22352,"Stratemeyer, Edward",0.0117124394184168,0.07164990547358294,0.06719335878120461,0.0710619329802297,0.05116867198833268
22357,"Doyle, Arthur Conan",0.0117124394184168,0.07600147662568657,0.0670075668006621,0.0633929414232524,0.0554275563002785
22365,"Optic, Oliver",0.0117124394184168,0.05428836709809493,0.05477485389994257,0.047062772038386914,0.04764675308555781
22369,"Bell, George",0.012520193861066236,0.019129014576085374,0.02251461000574266,0.024636845141328856,0.01922316088342759
22377,"Abbott, Jacob",0.0117124394184168,0.05223004038347522,0.04947978245448097,0.050536472809271586,0.03582427641633116
22431,"Hancock, H. Irving (Harrie Irving)",0.012520193861066236,0.053091405367310635,0.05527733675640982,0.0584236194871257,0.04972577129248218
22455,"Crawford, F. Marion (Francis Marion)",0.02019386106623586,0.07444654503149016,0.07600581022193696,0.06600241229220201,0.058864142366202
22464,"Altsheler, Joseph A. (Joseph Alexander)",0.01009693053311793,0.12022194131531552,0.11447741782927405,0.10316220043001732,0.0837890882574259
22486,"Burnand, F. C. (Francis Cowley)",0.02019386106623586,0.00932958956517848,0.008622436915177516,0.009263202055692485,0.00959606538046809
225,"MacDonald, George",0.009289176090468495,0.1150649379705346,0.1093892510894166,0.08721590015207929,0.07828899904582373
22511,"Abbott, Jacob",0.02423263327948304,0.050686295347510436,0.04899418977806303,0.04951911479364413,0.03394695400560094
22519,"Howells, William Dean",0.0117124394184168,0.02155649771234884,0.022970644867074282,0.019252189417378992,0.017020022186537583
22521,"Alger, Horatio, Jr.",0.0117124394184168,0.058080610338617125,0.052313110157754285,0.04963238764486864,0.04994298214992204
22547,"Stratemeyer, Edward",0.0117124394184168,0.07057599588334658,0.06509053136506435,0.060886255178562075,0.04955510561877943
22563,"Seaman, Owen",0.0117124394184168,0.012875728524604836,0.01303921899807452,0.013991294771618859,0.0134515581000256
22565,"Alger, Horatio, Jr.",0.0117124394184168,0.05532871701363642,0.0483523629361889,0.04525460170958099,0.043527504324823316
22566,"Baum, L. Frank (Lyman Frank)",0.0117124394184168,0.051089011443849065,0.048702834172212266,0.0490009963815617,0.04132436562793332
