ID,Author,/,%,*,:,?,"""",',!,@,>,#,_,<,(,;
7599,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.37765957446808507,0.013683634373289543,0.00859106529209622,0.05513328337437105,0.005502461627570229,0.02160877927367349,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.0415335463258786,0.008779580208151637
7601,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.37765957446808507,0.014230979748221129,0.004963726613211149,0.03522106840809335,0.003603951475367635,0.01346306143228872,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.03194888178913738,0.009651723937438223
7602,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.37765957446808507,0.01696770662287904,0.0054410080183276074,0.028797773257681188,0.005084145831322199,0.012784251612173322,0.1818181818181818,0.004545454545454545,0.022222222222222227,0.0002824858757062147,0.004273504273504274,0.044728434504792317,0.010000581429152857
7603,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.37765957446808507,0.015873015873015872,0.005918289423444063,0.030082432287763625,0.004858898864111723,0.016857110532865708,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.0878594249201278,0.008140008140008141
7604,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.37765957446808507,0.018609742747673786,0.003818251240931653,0.04185847339685258,0.004376226791517843,0.016743975562846476,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.1022364217252396,0.00912843769986627
7605,"Lytton, Edward Bulwer Lytton, Baron",0.05797101449275361,0.0,0.05319148936170212,0.19047619047619047,0.08848797250859107,0.6769082539342683,0.06808894037390996,0.223894105668062,0.09090909090909093,0.0,0.0,0.010734463276836158,0.0,0.670926517571885,0.14378742950171522
7606,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.34042553191489355,0.025725232621784347,0.011168384879725086,0.07472433358312815,0.002767319882871577,0.013576196402307951,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.01757188498402556,0.014070585499156928
7607,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.34042553191489355,0.014778325123152709,0.010309278350515464,0.059308425222138965,0.00405444540978859,0.015499490892634913,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.02715654952076677,0.015756730042444326
7608,"Lytton, Edward Bulwer Lytton, Baron",0.05797101449275361,0.0,0.05319148936170212,0.03448275862068965,0.021095838106147385,0.12942939728080505,0.0064034494964121365,0.026247313044462043,0.09090909090909093,0.0,0.0,0.0,0.0,0.039936102236421724,0.029478458049886618
7609,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.3723404255319149,0.07662835249042146,0.02567773959526537,0.15694251150840385,0.016121247224635583,0.049892521778481726,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.06549520766773162,0.03947903947903948
7610,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.3723404255319149,0.03284072249589491,0.012600229095074456,0.07943475002676373,0.009782154004569296,0.027039257834596674,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0019774011299435027,0.002136752136752137,0.03354632587859425,0.018954590383161808
7611,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.3723404255319149,0.046524356869184456,0.011645666284841543,0.08660742961139065,0.0042796923769990655,0.020703699513519632,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0016949152542372885,0.002136752136752137,0.039936102236421724,0.022443165300308158
7612,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.3723404255319149,0.06458675424192667,0.01995036273386789,0.14655818434857082,0.01798757923866525,0.046045932797827815,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.00423728813559322,0.002136752136752137,0.06230031948881789,0.026164311878597597
7613,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.3723404255319149,0.05856595511767925,0.021382206949217258,0.09056846162081147,0.01126234836052386,0.0576988347098088,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.05271565495207668,0.02959474388045816
7614,"Lytton, Edward Bulwer Lytton, Baron",0.05797101449275361,0.0,0.05319148936170212,0.2594417077175698,0.0903016418480336,0.5435178246440424,0.058435498922032376,0.19402647358298447,0.09090909090909093,0.0,0.0,0.004519774011299435,0.0,0.2348242811501597,0.13576370719227862
7615,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.3244680851063829,0.056923918992884515,0.00859106529209622,0.09945401991221496,0.008366315924960581,0.016857110532865708,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.006779661016949153,0.002136752136752137,0.08146964856230032,0.01796616082330368
7616,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.3244680851063829,0.03284072249589491,0.008686521573119511,0.08168290332940799,0.0075940406088103735,0.010182147301730966,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.06709265175718851,0.013256584685156112
7617,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.3244680851063829,0.045977011494252866,0.012886597938144331,0.10598436998180066,0.007819287576020852,0.013576196402307951,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.002824858757062147,0.002136752136752137,0.05271565495207668,0.017791732077446363
7618,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.3244680851063829,0.046524356869184456,0.008113783886979763,0.09720586660957073,0.007658396885156225,0.014707546102500284,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.057507987220447275,0.01697773126344555
7619,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.3244680851063829,0.055281882868089764,0.008495609011072928,0.0704421368161867,0.005598996042089004,0.011313497001923294,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.0463258785942492,0.016280016280016282
7620,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.3244680851063829,0.041050903119868636,0.008686521573119511,0.07386789422973987,0.005792064871126557,0.009050797601538636,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.044728434504792317,0.02139659282516425
7621,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.3244680851063829,0.07060755336617405,0.0054410080183276074,0.05063697676908254,0.006918299707178942,0.01120036203190406,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.005367231638418079,0.002136752136752137,0.03833865814696485,0.022326879469736608
